마산항 ( 경상남도 창원시 성산구 적현로 424 (귀곡동) ),,,,,,,,,,,,
,,,,,,,,,,,,
날짜,PM10,,PM2.5,,오존,,이산화질소,,일산화탄소,,아황산가스,
(년-월-일:시),(㎍/㎥),,(㎍/㎥),,(ppm),,(ppm),,(ppm),,(ppm),
,등급,1시간,등급,1시간,등급,1시간,등급,1시간,등급,1시간,등급,1시간
2024-03-08:23,보통,31,보통,18,보통,0.0409,좋음,0.0070,좋음,0.26,좋음,0.0022
2024-03-08:22,좋음,26,좋음,12,보통,0.0432,좋음,0.0064,좋음,0.25,좋음,0.0022
2024-03-08:21,보통,32,좋음,13,보통,0.0458,좋음,0.0055,좋음,0.27,좋음,0.0022
2024-03-08:20,보통,52,좋음,13,보통,0.0465,좋음,0.0055,좋음,0.27,좋음,0.0022
2024-03-08:19,보통,42,보통,19,보통,0.0463,좋음,0.0058,좋음,0.26,좋음,0.0022
2024-03-08:18,보통,58,보통,21,보통,0.0477,좋음,0.0052,좋음,0.29,좋음,0.0021
2024-03-08:17,나쁨,85,좋음,15,보통,0.0462,좋음,0.0053,좋음,0.25,좋음,0.0019
2024-03-08:16,나쁨,98,좋음,10,보통,0.0461,좋음,0.0061,좋음,0.24,좋음,0.0018
2024-03-08:15,보통,69,보통,16,보통,0.0462,좋음,0.0082,좋음,0.26,좋음,0.0019
2024-03-08:14,나쁨,95,보통,21,,,,,,,,
2024-03-08:13,,,,,,,,,,,,
2024-03-08:12,,,,,,,,,,,,
2024-03-08:11,나쁨,98,나쁨,37,보통,0.0429,좋음,0.0138,좋음,0.38,좋음,0.0026
2024-03-08:10,보통,72,나쁨,41,보통,0.0383,좋음,0.0188,좋음,0.38,좋음,0.0026
2024-03-08:09,보통,69,나쁨,39,보통,0.0341,좋음,0.0219,좋음,0.40,좋음,0.0028
2024-03-08:08,보통,60,보통,35,보통,0.0311,좋음,0.0220,좋음,0.41,좋음,0.0023
2024-03-08:07,보통,55,보통,33,보통,0.0402,좋음,0.0129,좋음,0.36,좋음,0.0024
2024-03-08:06,보통,44,보통,28,보통,0.0429,좋음,0.0089,좋음,0.34,좋음,0.0023
2024-03-08:05,보통,33,보통,22,보통,0.0424,좋음,0.0094,좋음,0.32,좋음,0.0023
2024-03-08:04,좋음,27,보통,16,보통,0.0406,좋음,0.0101,좋음,0.33,좋음,0.0024
2024-03-08:03,보통,31,보통,18,보통,0.0423,좋음,0.0077,좋음,0.35,좋음,0.0024
2024-03-08:02,보통,33,보통,22,보통,0.0426,좋음,0.0080,좋음,0.34,좋음,0.0022
2024-03-08:01,보통,34,보통,25,보통,0.0413,좋음,0.0105,좋음,0.33,좋음,0.0022
2024-03-07:24,보통,35,보통,28,보통,0.0454,좋음,0.0070,좋음,0.34,좋음,0.0021
2024-03-07:23,보통,48,보통,26,보통,0.0435,좋음,0.0088,좋음,0.34,좋음,0.0021
2024-03-07:22,보통,46,보통,25,보통,0.0456,좋음,0.0064,좋음,0.32,좋음,0.0020
2024-03-07:21,나쁨,116,보통,21,보통,0.0449,좋음,0.0060,좋음,0.29,좋음,0.0019
2024-03-07:20,보통,46,보통,16,보통,0.0431,좋음,0.0068,좋음,0.28,좋음,0.0019
2024-03-07:19,보통,38,보통,26,보통,0.0440,좋음,0.0137,좋음,0.36,좋음,0.0027
2024-03-07:18,보통,38,보통,25,보통,0.0511,좋음,0.0124,좋음,0.38,좋음,0.0031
2024-03-07:17,보통,42,보통,16,보통,0.0439,좋음,0.0166,좋음,0.35,좋음,0.0027
2024-03-07:16,보통,41,좋음,15,보통,0.0393,좋음,0.0177,좋음,0.31,좋음,0.0025
2024-03-07:15,보통,43,좋음,13,보통,0.0362,좋음,0.0190,좋음,0.32,좋음,0.0024
2024-03-07:14,보통,48,보통,18,보통,0.0330,좋음,0.0211,좋음,0.33,좋음,0.0026
2024-03-07:13,좋음,25,보통,16,좋음,0.0250,좋음,0.0236,좋음,0.33,좋음,0.0031
2024-03-07:12,좋음,28,좋음,13,좋음,0.0298,좋음,0.0163,좋음,0.33,좋음,0.0024
2024-03-07:11,보통,37,좋음,15,좋음,0.0206,좋음,0.0262,좋음,0.37,좋음,0.0024
2024-03-07:10,보통,45,보통,19,좋음,0.0166,좋음,0.0276,좋음,0.36,좋음,0.0024
2024-03-07:09,보통,43,보통,16,좋음,0.0124,좋음,0.0294,좋음,0.36,좋음,0.0022
2024-03-07:08,보통,34,좋음,14,좋음,0.0134,좋음,0.0264,좋음,0.34,좋음,0.0021
2024-03-07:07,보통,38,보통,17,좋음,0.0151,좋음,0.0230,좋음,0.31,좋음,0.0021
2024-03-07:06,좋음,30,보통,18,좋음,0.0190,좋음,0.0190,좋음,0.29,좋음,0.0019
2024-03-07:05,보통,35,좋음,15,좋음,0.0260,좋음,0.0155,좋음,0.31,좋음,0.0020
2024-03-07:04,좋음,24,보통,18,보통,0.0323,좋음,0.0073,좋음,0.29,좋음,0.0019
2024-03-07:03,좋음,24,좋음,11,보통,0.0337,좋음,0.0064,좋음,0.30,좋음,0.0019
2024-03-07:02,좋음,25,좋음,10,보통,0.0312,좋음,0.0075,좋음,0.30,좋음,0.0020
2024-03-07:01,좋음,18,,,보통,0.0334,좋음,0.0079,좋음,0.33,좋음,0.0020
2024-03-06:24,좋음,22,좋음,12,보통,0.0340,좋음,0.0081,좋음,0.31,좋음,0.0020
2024-03-06:23,좋음,16,좋음,11,보통,0.0339,좋음,0.0096,좋음,0.32,좋음,0.0021
2024-03-06:22,좋음,27,좋음,15,보통,0.0320,좋음,0.0129,좋음,0.36,좋음,0.0023
2024-03-06:21,좋음,25,좋음,13,좋음,0.0284,좋음,0.0166,좋음,0.47,좋음,0.0024
2024-03-06:20,좋음,21,좋음,10,보통,0.0327,좋음,0.0132,좋음,0.33,좋음,0.0021
2024-03-06:19,좋음,14,좋음,9,좋음,0.0292,좋음,0.0176,좋음,0.34,좋음,0.0021
2024-03-06:18,좋음,11,좋음,6,보통,0.0391,좋음,0.0096,좋음,0.28,좋음,0.0021
2024-03-06:17,좋음,16,좋음,6,보통,0.0354,좋음,0.0144,좋음,0.27,좋음,0.0022
2024-03-06:16,좋음,22,좋음,8,좋음,0.0295,좋음,0.0237,좋음,0.29,좋음,0.0026
2024-03-06:15,좋음,25,좋음,9,좋음,0.0280,좋음,0.0260,좋음,0.30,좋음,0.0026
2024-03-06:14,좋음,24,좋음,5,보통,0.0397,좋음,0.0133,좋음,0.27,좋음,0.0021
2024-03-06:13,좋음,24,좋음,7,보통,0.0412,좋음,0.0115,좋음,0.28,좋음,0.0025
2024-03-06:12,좋음,26,좋음,8,보통,0.0400,좋음,0.0113,좋음,0.26,좋음,0.0022
2024-03-06:11,보통,33,좋음,9,보통,0.0417,좋음,0.0099,좋음,0.28,좋음,0.0020
2024-03-06:10,보통,33,보통,17,보통,0.0375,좋음,0.0136,좋음,0.30,좋음,0.0021
2024-03-06:09,보통,43,보통,22,좋음,0.0293,좋음,0.0190,좋음,0.32,좋음,0.0021
2024-03-06:08,보통,42,보통,23,좋음,0.0282,좋음,0.0195,좋음,0.33,좋음,0.0020
2024-03-06:07,보통,38,보통,23,보통,0.0314,좋음,0.0166,좋음,0.31,좋음,0.0019
2024-03-06:06,보통,35,보통,17,보통,0.0342,좋음,0.0139,좋음,0.31,좋음,0.0021
2024-03-06:05,좋음,28,좋음,14,보통,0.0336,좋음,0.0162,좋음,0.29,좋음,0.0021
2024-03-06:04,좋음,8,좋음,5,보통,0.0348,좋음,0.0123,좋음,0.28,좋음,0.0020
2024-03-06:03,좋음,9,좋음,3,보통,0.0343,좋음,0.0117,좋음,0.29,좋음,0.0021
2024-03-06:02,좋음,15,좋음,6,보통,0.0347,좋음,0.0103,좋음,0.27,좋음,0.0020
2024-03-06:01,좋음,11,좋음,6,보통,0.0353,좋음,0.0109,좋음,0.29,좋음,0.0019
2024-03-05:24,좋음,13,좋음,6,보통,0.0320,좋음,0.0146,좋음,0.27,좋음,0.0020
2024-03-05:23,좋음,18,좋음,4,좋음,0.0301,좋음,0.0166,좋음,0.27,좋음,0.0020
2024-03-05:22,좋음,9,좋음,4,보통,0.0336,좋음,0.0133,좋음,0.27,좋음,0.0019
2024-03-05:21,좋음,7,좋음,3,보통,0.0373,좋음,0.0098,좋음,0.26,좋음,0.0019
2024-03-05:20,좋음,6,좋음,2,보통,0.0385,좋음,0.0092,좋음,0.25,좋음,0.0020
2024-03-05:19,좋음,7,좋음,4,보통,0.0367,좋음,0.0112,좋음,0.24,좋음,0.0020
2024-03-05:18,좋음,9,좋음,6,보통,0.0321,좋음,0.0153,좋음,0.29,좋음,0.0020
2024-03-05:17,좋음,8,좋음,8,좋음,0.0269,좋음,0.0198,좋음,0.29,좋음,0.0020
2024-03-05:16,좋음,9,좋음,9,좋음,0.0270,좋음,0.0205,좋음,0.31,좋음,0.0021
2024-03-05:15,좋음,14,좋음,8,좋음,0.0273,좋음,0.0216,좋음,0.32,좋음,0.0019
2024-03-05:14,좋음,14,좋음,12,좋음,0.0264,좋음,0.0243,좋음,0.32,좋음,0.0020
2024-03-05:13,좋음,17,좋음,10,좋음,0.0266,좋음,0.0242,좋음,0.34,좋음,0.0020
2024-03-05:12,좋음,15,좋음,13,좋음,0.0227,좋음,0.0283,좋음,0.31,좋음,0.0021
2024-03-05:11,좋음,14,좋음,10,좋음,0.0250,보통,0.0306,좋음,0.31,좋음,0.0020
2024-03-05:10,좋음,18,좋음,9,좋음,0.0282,좋음,0.0285,좋음,0.32,좋음,0.0021
2024-03-05:09,좋음,15,,,보통,0.0325,좋음,0.0233,좋음,0.31,좋음,0.0020
2024-03-05:08,좋음,14,,,보통,0.0353,좋음,0.0218,좋음,0.30,좋음,0.0020
2024-03-05:07,좋음,17,좋음,13,보통,0.0411,좋음,0.0165,좋음,0.31,좋음,0.0019
2024-03-05:06,좋음,22,좋음,14,보통,0.0394,좋음,0.0201,좋음,0.31,좋음,0.0021
2024-03-05:05,좋음,22,좋음,13,보통,0.0392,좋음,0.0216,좋음,0.31,좋음,0.0020
2024-03-05:04,좋음,27,보통,21,보통,0.0431,좋음,0.0132,좋음,0.30,좋음,0.0019
2024-03-05:03,보통,36,보통,22,보통,0.0336,좋음,0.0202,좋음,0.32,좋음,0.0019
2024-03-05:02,보통,60,나쁨,38,보통,0.0355,좋음,0.0216,좋음,0.38,좋음,0.0021
2024-03-05:01,나쁨,81,나쁨,44,좋음,0.0116,보통,0.0481,좋음,0.54,좋음,0.0024
2024-03-04:24,보통,78,나쁨,42,좋음,0.0052,보통,0.0522,좋음,0.53,좋음,0.0025
2024-03-04:23,나쁨,85,나쁨,48,좋음,0.0079,보통,0.0529,좋음,0.53,좋음,0.0024
2024-03-04:22,나쁨,91,나쁨,40,좋음,0.0190,보통,0.0398,좋음,0.43,좋음,0.0024
2024-03-04:21,나쁨,81,나쁨,37,보통,0.0306,좋음,0.0260,좋음,0.42,좋음,0.0020
2024-03-04:20,나쁨,81,나쁨,43,보통,0.0318,좋음,0.0300,좋음,0.40,좋음,0.0024
2024-03-04:19,나쁨,81,나쁨,47,보통,0.0397,좋음,0.0281,좋음,0.38,좋음,0.0023
2024-03-04:18,나쁨,108,나쁨,43,보통,0.0448,좋음,0.0249,좋음,0.37,좋음,0.0025
2024-03-04:17,나쁨,113,나쁨,53,보통,0.0444,좋음,0.0279,좋음,0.44,좋음,0.0025
2024-03-04:16,나쁨,109,나쁨,58,보통,0.0393,보통,0.0338,좋음,0.44,좋음,0.0023
2024-03-04:15,나쁨,124,나쁨,56,보통,0.0388,보통,0.0324,좋음,0.45,좋음,0.0027
2024-03-04:14,나쁨,116,나쁨,59,좋음,0.0215,보통,0.0514,좋음,0.50,좋음,0.0052
2024-03-04:13,나쁨,94,나쁨,46,보통,0.0401,좋음,0.0286,좋음,0.42,좋음,0.0024
2024-03-04:12,나쁨,97,나쁨,54,보통,0.0352,보통,0.0328,좋음,0.47,좋음,0.0028
2024-03-04:11,나쁨,114,나쁨,63,좋음,0.0223,보통,0.0461,좋음,0.81,좋음,0.0034
2024-03-04:10,매우나쁨,153,매우나쁨,85,좋음,0.0080,보통,0.0522,좋음,1.15,좋음,0.0036
2024-03-04:09,나쁨,130,나쁨,68,좋음,0.0055,보통,0.0522,좋음,0.68,좋음,0.0040
2024-03-04:08,나쁨,123,나쁨,65,좋음,0.0046,보통,0.0466,좋음,0.63,좋음,0.0027
2024-03-04:07,나쁨,101,나쁨,62,좋음,0.0055,보통,0.0400,좋음,0.52,좋음,0.0021
2024-03-04:06,나쁨,92,나쁨,56,좋음,0.0061,보통,0.0364,좋음,0.48,좋음,0.0023
2024-03-04:05,나쁨,85,나쁨,60,좋음,0.0058,보통,0.0402,좋음,0.52,좋음,0.0020
2024-03-04:04,보통,72,나쁨,57,좋음,0.0108,보통,0.0307,좋음,0.49,좋음,0.0019
2024-03-04:03,보통,71,나쁨,52,좋음,0.0173,좋음,0.0239,좋음,0.43,좋음,0.0019
2024-03-04:02,보통,66,나쁨,45,좋음,0.0218,좋음,0.0174,좋음,0.42,좋음,0.0019
2024-03-04:01,보통,72,나쁨,52,좋음,0.0265,좋음,0.0163,좋음,0.38,좋음,0.0017
2024-03-03:24,보통,68,나쁨,50,좋음,0.0282,좋음,0.0158,좋음,0.40,좋음,0.0018
2024-03-03:23,보통,68,나쁨,43,좋음,0.0293,좋음,0.0165,좋음,0.39,좋음,0.0019
2024-03-03:22,보통,65,나쁨,45,보통,0.0374,좋음,0.0133,좋음,0.41,좋음,0.0019
2024-03-03:21,보통,62,나쁨,45,보통,0.0387,좋음,0.0140,좋음,0.40,좋음,0.0020
2024-03-03:20,보통,62,나쁨,44,보통,0.0433,좋음,0.0137,좋음,0.38,좋음,0.0022
2024-03-03:19,보통,62,나쁨,45,보통,0.0485,좋음,0.0091,좋음,0.44,좋음,0.0023
2024-03-03:18,보통,69,나쁨,40,보통,0.0499,좋음,0.0097,좋음,0.46,좋음,0.0026
2024-03-03:17,보통,80,나쁨,45,보통,0.0492,좋음,0.0150,좋음,0.42,좋음,0.0035
2024-03-03:16,나쁨,86,나쁨,54,보통,0.0438,좋음,0.0234,좋음,0.45,좋음,0.0055
2024-03-03:15,보통,66,나쁨,37,보통,0.0519,좋음,0.0068,좋음,0.40,좋음,0.0025
2024-03-03:14,나쁨,83,나쁨,44,보통,0.0508,좋음,0.0107,좋음,0.43,좋음,0.0032
2024-03-03:13,보통,77,나쁨,48,보통,0.0508,좋음,0.0104,좋음,0.51,좋음,0.0036
2024-03-03:12,보통,70,나쁨,41,보통,0.0466,좋음,0.0110,좋음,0.50,좋음,0.0039
2024-03-03:11,보통,65,나쁨,39,보통,0.0451,좋음,0.0115,좋음,0.48,좋음,0.0037
2024-03-03:10,보통,61,나쁨,42,보통,0.0401,좋음,0.0139,좋음,0.54,좋음,0.0038
2024-03-03:09,보통,57,보통,31,좋음,0.0195,좋음,0.0250,좋음,0.50,좋음,0.0031
2024-03-03:08,보통,51,보통,34,좋음,0.0210,좋음,0.0225,좋음,0.48,좋음,0.0029
2024-03-03:07,보통,40,보통,30,좋음,0.0304,좋음,0.0145,좋음,0.39,좋음,0.0024
2024-03-03:06,보통,41,보통,27,보통,0.0387,좋음,0.0066,좋음,0.39,좋음,0.0024
2024-03-03:05,보통,33,보통,20,보통,0.0399,좋음,0.0063,좋음,0.37,좋음,0.0025
2024-03-03:04,보통,36,보통,26,보통,0.0403,좋음,0.0068,좋음,0.39,좋음,0.0031
2024-03-03:03,보통,36,보통,25,보통,0.0368,좋음,0.0103,좋음,0.39,좋음,0.0037
2024-03-03:02,보통,31,보통,20,보통,0.0319,좋음,0.0148,좋음,0.38,좋음,0.0042
2024-03-03:01,좋음,28,보통,17,보통,0.0372,좋음,0.0089,좋음,0.34,좋음,0.0034
2024-03-02:24,좋음,26,좋음,14,보통,0.0417,좋음,0.0054,좋음,0.33,좋음,0.0025
2024-03-02:23,좋음,26,좋음,12,보통,0.0402,좋음,0.0059,좋음,0.23,좋음,0.0019
2024-03-02:22,좋음,26,좋음,11,보통,0.0314,좋음,0.0130,좋음,0.22,좋음,0.0024
2024-03-02:21,좋음,17,좋음,10,보통,0.0370,좋음,0.0085,좋음,0.21,좋음,0.0024
2024-03-02:20,좋음,24,좋음,12,보통,0.0310,좋음,0.0206,좋음,0.25,좋음,0.0044
2024-03-02:19,좋음,24,보통,21,보통,0.0398,좋음,0.0169,좋음,0.25,좋음,0.0037
2024-03-02:18,좋음,29,좋음,14,보통,0.0442,좋음,0.0122,좋음,0.31,좋음,0.0039
2024-03-02:17,좋음,24,보통,16,보통,0.0395,좋음,0.0104,좋음,0.29,좋음,0.0035
2024-03-02:16,좋음,25,좋음,15,보통,0.0416,좋음,0.0080,좋음,0.22,좋음,0.0024
2024-03-02:15,좋음,22,좋음,8,보통,0.0355,좋음,0.0137,좋음,0.21,좋음,0.0033
2024-03-02:14,좋음,18,좋음,9,보통,0.0400,좋음,0.0070,좋음,0.25,좋음,0.0024
2024-03-02:13,좋음,21,좋음,11,보통,0.0412,좋음,0.0068,좋음,0.22,좋음,0.0022
2024-03-02:12,보통,33,좋음,15,보통,0.0388,좋음,0.0085,좋음,0.25,좋음,0.0025
2024-03-02:11,보통,31,좋음,11,보통,0.0374,좋음,0.0090,좋음,0.26,좋음,0.0024
2024-03-02:10,보통,39,보통,18,보통,0.0353,좋음,0.0104,좋음,0.26,좋음,0.0025
2024-03-02:09,보통,37,보통,17,보통,0.0311,좋음,0.0143,좋음,0.27,좋음,0.0031
2024-03-02:08,보통,33,보통,19,보통,0.0334,좋음,0.0099,좋음,0.28,좋음,0.0024
2024-03-02:07,좋음,27,보통,16,보통,0.0336,좋음,0.0095,좋음,0.26,좋음,0.0023
2024-03-02:06,좋음,27,좋음,15,보통,0.0357,좋음,0.0077,좋음,0.25,좋음,0.0023
2024-03-02:05,좋음,20,좋음,15,보통,0.0357,좋음,0.0073,좋음,0.26,좋음,0.0024
2024-03-02:04,좋음,24,좋음,15,보통,0.0359,좋음,0.0071,좋음,0.26,좋음,0.0025
2024-03-02:03,좋음,17,좋음,15,보통,0.0364,좋음,0.0064,좋음,0.23,좋음,0.0022
2024-03-02:02,보통,34,좋음,11,보통,0.0368,좋음,0.0057,좋음,0.24,좋음,0.0022
2024-03-02:01,보통,40,좋음,15,보통,0.0384,좋음,0.0050,좋음,0.25,좋음,0.0021
2024-03-01:24,보통,42,보통,18,보통,0.0371,좋음,0.0063,좋음,0.23,좋음,0.0021
2024-03-01:23,보통,48,좋음,15,보통,0.0385,좋음,0.0060,좋음,0.26,좋음,0.0022
2024-03-01:22,보통,45,보통,19,보통,0.0375,좋음,0.0085,좋음,0.27,좋음,0.0023
2024-03-01:21,보통,57,보통,19,보통,0.0410,좋음,0.0064,좋음,0.26,좋음,0.0022
2024-03-01:20,보통,42,보통,16,보통,0.0400,좋음,0.0075,좋음,0.25,좋음,0.0024
2024-03-01:19,보통,36,좋음,14,보통,0.0423,좋음,0.0053,좋음,0.22,좋음,0.0020
2024-03-01:18,보통,41,좋음,13,보통,0.0446,좋음,0.0041,좋음,0.22,좋음,0.0021
2024-03-01:17,보통,63,좋음,11,보통,0.0443,좋음,0.0051,좋음,0.22,좋음,0.0023
2024-03-01:16,보통,32,좋음,9,보통,0.0461,좋음,0.0041,좋음,0.20,좋음,0.0020
2024-03-01:15,보통,46,좋음,10,보통,0.0464,좋음,0.0051,좋음,0.21,좋음,0.0020
2024-03-01:14,보통,44,좋음,9,보통,0.0436,좋음,0.0069,좋음,0.23,좋음,0.0021
2024-03-01:13,보통,67,좋음,11,보통,0.0426,좋음,0.0068,좋음,0.22,좋음,0.0021
2024-03-01:12,보통,45,보통,17,보통,0.0392,좋음,0.0081,좋음,0.25,좋음,0.0025
2024-03-01:11,보통,31,보통,17,보통,0.0385,좋음,0.0076,좋음,0.28,좋음,0.0025
2024-03-01:10,보통,42,보통,19,보통,0.0375,좋음,0.0084,좋음,0.29,좋음,0.0023
2024-03-01:09,보통,44,보통,20,보통,0.0352,좋음,0.0100,좋음,0.28,좋음,0.0023
2024-03-01:08,좋음,28,보통,16,보통,0.0306,좋음,0.0126,좋음,0.31,좋음,0.0021
2024-03-01:07,좋음,30,보통,29,좋음,0.0284,좋음,0.0109,좋음,0.35,좋음,0.0020
2024-03-01:06,보통,39,보통,28,좋음,0.0208,좋음,0.0175,좋음,0.37,좋음,0.0020
2024-03-01:05,보통,40,보통,25,좋음,0.0283,좋음,0.0097,좋음,0.33,좋음,0.0019
2024-03-01:04,좋음,25,보통,20,좋음,0.0252,좋음,0.0116,좋음,0.29,좋음,0.0019
2024-03-01:03,좋음,25,좋음,15,보통,0.0318,좋음,0.0090,좋음,0.27,좋음,0.0019
2024-03-01:02,좋음,18,,,보통,0.0327,좋음,0.0095,좋음,0.26,좋음,0.0020
2024-03-01:01,좋음,18,좋음,8,보통,0.0343,좋음,0.0078,좋음,0.26,좋음,0.0019
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
