tm,pm10,pm25,o3,no2,co,so2
2024-04-22:15,33,21,0.0455,0.0088,0.40,0.0020
2024-04-22:14,31,15,0.0446,0.0078,0.40,0.0020
2024-04-22:13,30,12,0.0446,0.0079,0.40,0.0021
2024-04-22:12,32,19,0.0449,0.0075,0.40,0.0020
2024-04-22:11,34,21,0.0440,0.0065,0.40,0.0019
2024-04-22:10,41,20,0.0436,0.0067,0.41,0.0020
2024-04-22:09,35,21,0.0399,0.0070,0.39,0.0020
2024-04-22:08,36,16,0.0258,0.0057,0.40,0.0019
2024-04-22:07,32,19,0.0274,0.0052,0.40,0.0020
2024-04-22:06,37,15,0.0412,0.0046,0.40,0.0020
2024-04-22:05,32,16,0.0364,0.0041,0.39,0.0019
2024-04-22:04,28,17,0.0342,0.0042,0.39,0.0019
2024-04-22:03,27,12,0.0340,0.0042,0.39,0.0020
2024-04-22:02,25,13,0.0358,0.0043,0.40,0.0020
2024-04-22:01,16,8,0.0390,0.0043,0.40,0.0020
2024-04-21:24,13,8,0.0399,0.0045,0.41,0.0020
2024-04-21:23,12,4,0.0393,0.0047,0.41,0.0019
2024-04-21:22,9,6,0.0403,0.0046,0.42,0.0020
2024-04-21:21,9,7,0.0422,0.0051,0.42,0.0020
2024-04-21:20,10,6,0.0427,0.0052,0.42,0.0020
2024-04-21:19,9,7,0.0411,0.0054,0.43,0.0020
2024-04-21:18,8,6,0.0382,0.0057,0.43,0.0021
2024-04-21:17,7,,0.0376,0.0060,0.41,0.0021
2024-04-21:16,10,6,0.0362,0.0064,0.42,0.0021
2024-04-21:15,14,7,0.0344,0.0066,0.44,0.0021
2024-04-21:14,11,8,0.0334,0.0069,0.44,0.0021
2024-04-21:13,5,5,0.0349,0.0059,0.43,0.0021
2024-04-21:12,5,5,0.0349,0.0059,0.42,0.0021
2024-04-21:11,6,6,0.0353,0.0058,0.41,0.0021
2024-04-21:10,2,,0.0362,0.0056,0.40,0.0020
2024-04-21:09,4,,0.0376,0.0055,0.39,0.0021
2024-04-21:08,6,5,0.0407,0.0045,0.38,0.0021
2024-04-21:07,6,2,0.0430,0.0049,0.36,0.0020
2024-04-21:06,6,1,0.0463,0.0038,0.36,0.0020
2024-04-21:05,5,2,0.0477,0.0038,0.35,0.0020
