tm,pm10,pm25,o3,no2,co,so2
2024-04-18:02,113,38,0.0172,0.0120,0.47,0.0025
2024-04-18:01,114,39,0.0197,0.0146,0.47,0.0025
2024-04-17:24,116,41,0.0208,0.0147,0.48,0.0026
2024-04-17:23,122,39,0.0229,0.0159,0.49,0.0027
2024-04-17:22,130,37,0.0255,0.0178,0.49,0.0028
2024-04-17:21,137,35,0.0324,0.0224,0.49,0.0032
2024-04-17:20,135,33,0.0442,0.0195,0.44,0.0035
2024-04-17:19,137,32,0.0473,0.0171,0.42,0.0036
2024-04-17:18,146,36,0.0550,0.0089,0.39,0.0030
2024-04-17:17,162,35,,,,
2024-04-17:16,189,33,,,,
2024-04-17:15,222,22,0.0547,0.0073,0.40,0.0029
2024-04-17:14,219,25,0.0554,0.0061,0.41,0.0028
2024-04-17:13,212,29,0.0471,0.0062,0.42,0.0026
2024-04-17:12,190,31,0.0439,0.0048,0.43,0.0025
2024-04-17:11,135,27,0.0391,0.0066,0.45,0.0026
2024-04-17:10,105,27,0.0314,0.0093,0.46,0.0030
2024-04-17:09,95,21,0.0183,0.0179,0.48,0.0050
2024-04-17:08,91,18,0.0094,0.0190,0.48,0.0049
2024-04-17:07,84,16,0.0055,0.0184,0.44,0.0037
2024-04-17:06,82,19,0.0041,0.0163,0.43,0.0027
2024-04-17:05,86,18,0.0065,0.0136,0.43,0.0025
2024-04-17:04,99,21,0.0097,0.0124,0.44,0.0026
2024-04-17:03,112,24,0.0146,0.0091,0.45,0.0025
2024-04-17:02,113,20,0.0128,0.0127,0.46,0.0025
2024-04-17:01,112,20,0.0154,0.0136,0.46,0.0025
2024-04-16:24,112,22,0.0165,0.0175,0.45,0.0025
2024-04-16:23,112,22,0.0207,0.0189,0.45,0.0025
2024-04-16:22,112,19,0.0325,0.0158,0.45,0.0026
2024-04-16:21,110,18,0.0391,0.0136,0.44,0.0024
2024-04-16:20,104,18,0.0423,0.0123,0.44,0.0025
2024-04-16:19,96,15,0.0423,0.0143,0.44,0.0024
2024-04-16:18,75,14,0.0467,0.0113,0.43,0.0025
2024-04-16:17,48,10,0.0517,0.0090,0.48,0.0026
2024-04-16:16,36,11,0.0555,0.0085,0.61,0.0039
2024-04-16:15,32,17,0.0527,0.0097,0.76,0.0056
2024-04-16:14,37,24,0.0489,0.0110,0.95,0.0075
2024-04-16:13,51,35,0.0617,0.0125,1.05,0.0088
2024-04-16:12,63,47,0.0700,0.0154,1.19,0.0102
2024-04-16:11,68,47,0.0528,0.0176,1.09,0.0096
2024-04-16:10,66,41,0.0267,0.0184,1.26,0.0103
2024-04-16:09,49,25,0.0139,0.0190,1.25,0.0078
2024-04-16:08,38,22,0.0134,0.0154,0.82,0.0037
2024-04-16:07,36,19,0.0104,0.0169,0.69,0.0029
