tm,pm10,pm25,o3,no2,co,so2
2024-04-15:03,21,14,0.0580,0.0048,0.28,0.0035
2024-04-15:02,20,17,0.0622,0.0040,0.28,0.0036
2024-04-15:01,23,13,0.0613,0.0036,0.26,0.0038
2024-04-14:24,23,16,0.0589,0.0039,0.25,0.0040
2024-04-14:23,25,20,0.0610,0.0041,0.26,0.0046
2024-04-14:22,27,20,0.0603,0.0054,0.27,0.0051
2024-04-14:21,26,18,0.0610,0.0055,0.27,0.0059
2024-04-14:20,24,22,0.0626,0.0054,0.28,0.0125
2024-04-14:19,29,18,0.0661,0.0040,0.26,0.0216
2024-04-14:18,28,22,0.0700,0.0038,0.27,0.0124
2024-04-14:17,22,15,0.0686,0.0036,0.27,0.0048
2024-04-14:16,20,15,0.0643,0.0038,0.26,0.0045
2024-04-14:15,20,11,0.0637,0.0042,0.27,0.0035
2024-04-14:14,25,12,0.0644,0.0043,0.28,0.0045
2024-04-14:13,23,12,0.0660,0.0042,0.29,0.0047
2024-04-14:12,24,14,0.0632,0.0040,0.30,0.0043
2024-04-14:11,25,22,0.0548,0.0061,0.40,0.0031
2024-04-14:10,33,24,0.0505,0.0068,0.36,0.0025
2024-04-14:09,39,27,0.0325,0.0096,0.39,0.0023
2024-04-14:08,34,23,0.0212,0.0100,0.38,0.0020
2024-04-14:07,27,20,0.0214,0.0067,0.33,0.0020
2024-04-14:06,26,24,0.0212,0.0063,0.34,0.0020
2024-04-14:05,31,18,0.0259,0.0053,0.32,0.0020
2024-04-14:04,30,17,0.0276,0.0056,0.35,0.0020
2024-04-14:03,28,23,0.0307,0.0057,0.36,0.0021
2024-04-14:02,29,25,0.0339,0.0061,0.37,0.0021
2024-04-14:01,35,23,0.0354,0.0072,0.40,0.0022
2024-04-13:24,33,29,0.0383,0.0077,0.40,0.0023
2024-04-13:23,34,20,0.0377,0.0082,0.37,0.0022
2024-04-13:22,30,24,0.0455,0.0081,0.35,0.0023
2024-04-13:21,34,22,0.0524,0.0076,0.34,0.0023
2024-04-13:20,29,19,0.0647,0.0080,0.35,0.0025
2024-04-13:19,37,20,0.0718,0.0076,0.35,0.0026
2024-04-13:18,35,20,0.0732,0.0061,0.33,0.0024
2024-04-13:17,36,16,0.0746,0.0052,0.30,0.0024
2024-04-13:16,25,16,0.0726,0.0054,0.27,0.0023
2024-04-13:15,36,16,0.0730,0.0038,0.27,0.0023
2024-04-13:14,37,21,0.0723,0.0040,0.29,0.0023
2024-04-13:13,37,18,0.0713,0.0042,0.30,0.0025
2024-04-13:12,35,20,0.0697,0.0047,0.31,0.0025
2024-04-13:11,36,26,0.0599,0.0071,0.36,0.0026
2024-04-13:10,37,31,0.0424,0.0094,0.45,0.0027
2024-04-13:09,37,28,0.0262,0.0107,0.46,0.0024
2024-04-13:08,37,28,0.0101,0.0120,0.47,0.0022
2024-04-13:07,27,22,0.0117,0.0086,0.42,0.0021
2024-04-13:06,27,26,0.0157,0.0070,0.40,0.0020
2024-04-13:05,24,23,0.0200,0.0071,0.43,0.0021
2024-04-13:04,30,25,0.0235,0.0067,0.42,0.0021
2024-04-13:03,28,25,0.0278,0.0073,0.48,0.0022
2024-04-13:02,34,25,0.0306,0.0080,0.47,0.0023
2024-04-13:01,31,23,0.0261,0.0110,0.46,0.0024
2024-04-12:24,40,27,0.0313,0.0117,0.47,0.0026
2024-04-12:23,29,22,0.0344,0.0104,0.40,0.0025
2024-04-12:22,29,21,0.0366,0.0082,0.33,0.0022
2024-04-12:21,39,20,0.0409,0.0085,0.32,0.0023
2024-04-12:20,28,18,0.0561,0.0084,0.30,0.0023
2024-04-12:19,30,20,0.0583,0.0082,0.36,0.0024
2024-04-12:18,28,20,0.0648,0.0046,0.28,0.0023
2024-04-12:17,23,13,0.0665,0.0035,0.27,0.0023
2024-04-12:16,27,18,0.0664,0.0041,0.27,0.0023
2024-04-12:15,24,17,0.0619,0.0046,0.27,0.0023
2024-04-12:14,28,16,0.0602,0.0041,0.26,0.0023
2024-04-12:13,25,11,0.0595,0.0036,0.26,0.0023
2024-04-12:12,30,17,0.0559,0.0045,0.29,0.0022
