tm,pm10,pm25,o3,no2,co,so2
2024-02-21:15,5,4,0.0259,0.0137,0.35,0.0021
2024-02-21:14,5,3,0.0259,0.0119,0.35,0.0021
2024-02-21:13,5,3,0.0304,0.0102,0.32,0.0021
2024-02-21:12,3,2,0.0254,0.0128,0.32,0.0021
2024-02-21:11,2,2,0.0292,0.0119,0.30,0.0021
2024-02-21:10,3,2,0.0298,0.0108,0.29,0.0021
2024-02-21:09,2,2,0.0306,0.0105,0.30,0.0021
2024-02-21:08,1,1,0.0316,0.0092,0.29,0.0021
2024-02-21:07,1,1,0.0334,0.0079,0.30,0.0020
2024-02-21:06,,1,0.0366,0.0043,0.28,0.0021
2024-02-21:05,1,0,0.0377,0.0034,0.28,0.0021
2024-02-21:04,,0,0.0375,0.0034,0.28,0.0021
2024-02-21:03,,1,0.0355,0.0045,0.28,0.0021
2024-02-21:02,,1,0.0347,0.0045,0.28,0.0021
2024-02-21:01,2,1,0.0348,0.0046,0.26,0.0021
2024-02-20:24,2,1,0.0363,0.0052,0.27,0.0020
2024-02-20:23,4,3,0.0339,0.0079,0.28,0.0022
2024-02-20:22,7,5,0.0346,0.0065,0.28,0.0021
2024-02-20:21,9,6,0.0311,0.0087,0.30,0.0021
2024-02-20:20,11,6,0.0312,0.0082,0.30,0.0022
2024-02-20:19,12,4,0.0308,0.0095,0.30,0.0020
2024-02-20:18,12,5,0.0282,0.0113,0.30,0.0022
2024-02-20:17,8,5,0.0264,0.0130,0.31,0.0021
2024-02-20:16,7,5,0.0269,0.0114,0.32,0.0021
2024-02-20:15,8,5,0.0281,0.0121,0.29,0.0021
2024-02-20:14,8,5,0.0289,0.0122,0.30,0.0022
2024-02-20:13,5,5,0.0241,0.0160,0.40,0.0021
2024-02-20:12,6,6,0.0200,0.0168,0.42,0.0022
2024-02-20:11,8,6,0.0204,0.0148,0.39,0.0022
2024-02-20:10,12,8,0.0221,0.0110,0.41,0.0021
2024-02-20:09,19,12,0.0213,0.0093,0.44,0.0022
2024-02-20:08,20,13,0.0176,0.0110,0.51,0.0021
2024-02-20:07,21,12,0.0195,0.0113,0.38,0.0024
2024-02-20:06,24,13,0.0266,0.0082,0.31,0.0021
2024-02-20:05,28,16,0.0299,0.0068,0.30,0.0021
2024-02-20:04,33,19,0.0193,0.0090,0.45,0.0022
2024-02-20:03,37,21,0.0085,0.0072,0.49,0.0021
2024-02-20:02,39,24,0.0062,0.0084,0.51,0.0022
2024-02-20:01,36,23,0.0047,0.0114,0.56,0.0022
2024-02-19:24,35,21,0.0101,0.0115,0.54,0.0022
2024-02-19:23,36,21,0.0158,0.0111,0.54,0.0024
2024-02-19:22,32,19,0.0163,0.0111,0.62,0.0024
2024-02-19:21,29,17,0.0179,0.0154,0.58,0.0025
2024-02-19:20,27,15,0.0266,0.0131,0.50,0.0024
2024-02-19:19,24,13,0.0305,0.0126,0.49,0.0026
