tm,pm10,pm25,o3,no2,co,so2
2024-04-16:20,110,20,0.0562,0.0044,0.29,0.0021
2024-04-16:19,89,21,0.0586,0.0042,0.22,0.0020
2024-04-16:18,66,18,0.0591,0.0052,0.19,0.0021
2024-04-16:17,48,21,0.0608,0.0045,0.19,0.0021
2024-04-16:16,41,24,0.0636,0.0051,0.30,0.0026
2024-04-16:15,44,31,0.0633,0.0086,0.53,0.0059
2024-04-16:14,57,36,0.0657,0.0109,0.61,0.0076
2024-04-16:13,59,40,0.0793,0.0123,0.80,0.0088
2024-04-16:12,60,36,0.0586,0.0134,0.88,0.0081
2024-04-16:11,50,25,0.0360,0.0137,1.20,0.0094
2024-04-16:10,40,16,0.0253,0.0113,0.94,0.0060
2024-04-16:09,29,12,0.0226,0.0117,0.68,0.0042
2024-04-16:08,27,10,0.0247,0.0093,0.38,0.0022
2024-04-16:07,26,13,0.0229,0.0084,0.37,0.0021
2024-04-16:06,25,11,0.0274,0.0063,0.34,0.0021
2024-04-16:05,22,10,0.0307,0.0050,0.33,0.0019
2024-04-16:04,21,10,0.0339,0.0043,0.33,0.0021
2024-04-16:03,18,10,0.0377,0.0039,0.32,0.0022
2024-04-16:02,19,9,0.0409,0.0041,0.32,0.0022
2024-04-16:01,19,10,0.0301,0.0064,0.31,0.0021
2024-04-15:24,18,9,0.0248,0.0075,0.28,0.0022
2024-04-15:23,18,8,0.0241,0.0085,0.28,0.0020
2024-04-15:22,17,9,0.0289,0.0085,0.29,0.0022
2024-04-15:21,18,8,0.0330,0.0088,0.30,0.0022
2024-04-15:20,10,4,0.0349,0.0117,0.32,0.0024
2024-04-15:19,6,2,0.0422,0.0097,0.29,0.0023
2024-04-15:18,6,1,0.0428,0.0105,0.32,0.0027
2024-04-15:17,3,2,0.0449,0.0085,0.30,0.0024
2024-04-15:16,4,2,0.0395,0.0088,0.31,0.0022
2024-04-15:15,8,3,0.0381,0.0097,0.31,0.0022
2024-04-15:14,11,5,0.0397,0.0078,0.29,0.0022
2024-04-15:13,11,7,0.0405,0.0062,0.29,0.0022
2024-04-15:12,17,10,0.0373,0.0082,0.27,0.0022
2024-04-15:11,26,13,0.0381,0.0082,0.29,0.0023
2024-04-15:10,28,17,0.0365,0.0100,0.31,0.0024
2024-04-15:09,28,21,0.0238,0.0139,0.37,0.0025
2024-04-15:08,28,23,0.0184,0.0148,0.36,0.0026
2024-04-15:07,28,22,0.0264,0.0105,0.34,0.0027
2024-04-15:06,28,22,0.0325,0.0073,0.33,0.0027
2024-04-15:05,29,23,0.0307,0.0076,0.34,0.0028
2024-04-15:04,29,23,0.0329,0.0065,0.31,0.0027
2024-04-15:03,28,23,0.0355,0.0067,0.31,0.0028
2024-04-15:02,29,21,0.0314,0.0082,0.32,0.0026
2024-04-15:01,29,20,0.0327,0.0083,0.34,0.0026
2024-04-14:24,30,21,0.0342,0.0099,0.35,0.0028
2024-04-14:23,30,20,0.0369,0.0103,0.33,0.0030
2024-04-14:22,28,17,0.0403,0.0102,0.34,0.0027
2024-04-14:21,28,20,0.0431,0.0117,0.36,0.0029
2024-04-14:20,28,20,0.0594,0.0091,0.33,0.0032
2024-04-14:19,27,19,0.0656,0.0070,0.28,0.0039
2024-04-14:18,26,14,0.0635,0.0086,0.27,0.0056
2024-04-14:17,25,13,0.0652,0.0066,0.25,0.0131
2024-04-14:16,22,13,0.0693,0.0053,0.25,0.0080
2024-04-14:15,19,11,0.0688,0.0050,0.24,0.0051
2024-04-14:14,17,8,0.0661,0.0047,0.24,0.0029
2024-04-14:13,18,9,0.0634,0.0045,0.24,0.0030
2024-04-14:12,20,10,0.0570,0.0053,0.27,0.0035
2024-04-14:11,22,12,0.0508,0.0070,0.34,0.0043
2024-04-14:10,22,13,0.0382,0.0085,0.38,0.0043
2024-04-14:09,25,15,0.0273,0.0097,0.36,0.0030
2024-04-14:08,27,17,0.0203,0.0094,0.35,0.0026
2024-04-14:07,28,19,0.0171,0.0075,0.31,0.0023
2024-04-14:06,28,21,0.0176,0.0074,0.31,0.0023
2024-04-14:05,28,22,0.0198,0.0065,0.29,0.0023
2024-04-14:04,28,22,0.0210,0.0068,0.29,0.0022
2024-04-14:03,28,21,0.0220,0.0071,0.29,0.0022
2024-04-14:02,27,19,0.0233,0.0076,0.29,0.0024
2024-04-14:01,26,16,0.0289,0.0072,0.29,0.0024
2024-04-13:24,26,17,0.0296,0.0081,0.30,0.0026
2024-04-13:23,26,16,0.0325,0.0091,0.31,0.0027
2024-04-13:22,28,14,0.0373,0.0095,0.33,0.0031
2024-04-13:21,28,15,0.0454,0.0077,0.29,0.0031
2024-04-13:20,29,19,0.0525,0.0081,0.30,0.0028
2024-04-13:19,29,19,0.0629,0.0081,0.33,0.0035
2024-04-13:18,30,20,0.0725,0.0070,0.31,0.0030
2024-04-13:17,32,18,0.0738,0.0069,0.32,0.0030
2024-04-13:16,31,16,0.0766,0.0065,0.36,0.0038
2024-04-13:15,32,16,0.0740,0.0051,0.33,0.0027
2024-04-13:14,36,22,0.0754,0.0055,0.32,0.0027
2024-04-13:13,35,26,0.0737,0.0072,0.34,0.0033
2024-04-13:12,37,27,0.0643,0.0080,0.37,0.0035
2024-04-13:11,36,27,0.0415,0.0122,0.41,0.0032
2024-04-13:10,36,26,0.0336,0.0108,0.42,0.0031
2024-04-13:09,30,24,0.0189,0.0129,0.43,0.0027
2024-04-13:08,30,23,0.0118,0.0120,0.41,0.0024
2024-04-13:07,31,23,0.0085,0.0118,0.39,0.0023
2024-04-13:06,30,24,0.0148,0.0090,0.34,0.0021
2024-04-13:05,32,23,0.0169,0.0073,0.34,0.0022
2024-04-13:04,32,23,0.0200,0.0074,0.34,0.0022
2024-04-13:03,32,23,0.0233,0.0078,0.32,0.0023
2024-04-13:02,32,22,0.0238,0.0084,0.33,0.0024
2024-04-13:01,30,18,0.0302,0.0080,0.28,0.0024
2024-04-12:24,32,19,0.0288,0.0110,0.32,0.0023
2024-04-12:23,32,16,0.0311,0.0121,0.34,0.0023
2024-04-12:22,32,20,0.0423,0.0100,0.32,0.0026
2024-04-12:21,36,23,0.0486,0.0091,0.31,0.0026
2024-04-12:20,34,21,0.0579,0.0083,0.33,0.0031
