tm,pm10,pm25,o3,no2,co,so2
2024-04-16:20,89,21,0.0375,0.0145,0.28,0.0025
2024-04-16:19,101,24,0.0548,0.0106,0.24,0.0024
2024-04-16:18,79,19,0.0619,0.0079,0.22,0.0025
2024-04-16:17,65,19,0.0651,0.0065,0.24,0.0025
2024-04-16:16,59,20,0.0728,0.0079,0.33,0.0027
2024-04-16:15,59,23,0.0752,0.0091,0.37,0.0028
2024-04-16:14,61,24,0.0697,0.0094,0.39,0.0028
2024-04-16:13,69,27,0.0576,0.0131,0.42,0.0028
2024-04-16:12,69,33,0.0455,0.0144,0.44,0.0025
2024-04-16:11,59,26,0.0409,0.0124,0.40,0.0024
2024-04-16:10,49,21,0.0330,0.0140,0.30,0.0024
2024-04-16:09,35,16,0.0233,0.0204,0.30,0.0025
2024-04-16:08,31,14,0.0279,0.0144,0.30,0.0024
2024-04-16:07,35,16,0.0293,0.0125,0.27,0.0024
2024-04-16:06,27,16,0.0272,0.0120,0.27,0.0024
2024-04-16:05,33,21,0.0220,0.0127,0.26,0.0023
2024-04-16:04,29,23,0.0227,0.0121,0.26,0.0023
2024-04-16:03,23,17,0.0279,0.0085,0.25,0.0024
2024-04-16:02,23,13,0.0298,0.0077,0.25,0.0023
2024-04-16:01,25,13,0.0310,0.0083,0.24,0.0023
2024-04-15:24,17,10,0.0339,0.0097,0.24,0.0023
2024-04-15:23,15,6,0.0276,0.0126,0.25,0.0023
2024-04-15:22,11,6,0.0349,0.0106,0.23,0.0023
2024-04-15:21,9,8,0.0328,0.0153,0.25,0.0024
2024-04-15:20,17,8,0.0322,0.0205,0.27,0.0024
2024-04-15:19,11,5,0.0362,0.0192,0.26,0.0023
2024-04-15:18,9,4,0.0372,0.0198,0.26,0.0023
2024-04-15:17,9,6,0.0388,0.0187,0.25,0.0024
2024-04-15:16,11,8,0.0343,0.0218,0.26,0.0024
2024-04-15:15,9,8,0.0382,0.0171,0.25,0.0025
2024-04-15:14,15,12,0.0368,0.0189,0.26,0.0025
2024-04-15:13,25,10,0.0350,0.0219,0.25,0.0026
2024-04-15:12,21,13,,,,
2024-04-15:11,31,12,,,,
2024-04-15:10,31,12,0.0358,0.0219,0.29,0.0040
2024-04-15:09,31,10,0.0412,0.0157,0.31,0.0043
2024-04-15:08,31,13,0.0411,0.0146,0.32,0.0035
2024-04-15:07,33,14,0.0381,0.0160,0.29,0.0032
2024-04-15:06,35,13,0.0218,0.0243,0.34,0.0028
2024-04-15:05,25,12,0.0318,0.0135,0.29,0.0028
2024-04-15:04,25,12,0.0373,0.0112,0.27,0.0030
2024-04-15:03,19,12,0.0400,0.0108,0.28,0.0030
2024-04-15:02,29,18,0.0419,0.0120,0.29,0.0030
2024-04-15:01,29,17,0.0428,0.0138,0.29,0.0029
2024-04-14:24,25,8,0.0529,0.0108,0.29,0.0029
2024-04-14:23,25,14,0.0395,0.0151,0.33,0.0029
