tm,pm10,pm25,o3,no2,co,so2
2024-04-20:01,96,14,0.0531,0.0088,0.36,0.0032
2024-04-19:24,102,4,0.0565,0.0107,0.40,0.0031
2024-04-19:23,98,,0.0662,0.0076,0.37,0.0030
2024-04-19:22,84,,0.0745,0.0049,0.35,0.0032
2024-04-19:21,50,,0.0735,0.0058,0.35,0.0031
2024-04-19:20,,,0.0681,0.0085,0.36,0.0029
2024-04-19:19,,,0.0628,0.0064,0.36,0.0029
2024-04-19:18,,,,,,
2024-04-19:17,,,,,,
2024-04-19:16,,,,,,
2024-04-19:15,119,34,0.0800,0.0034,0.35,0.0036
2024-04-19:14,128,41,0.0777,0.0032,0.35,0.0037
2024-04-19:13,198,64,0.0725,0.0035,0.33,0.0034
2024-04-19:12,295,92,0.0448,0.0316,0.42,0.0045
2024-04-19:11,284,78,0.0313,0.0440,0.48,0.0044
2024-04-19:10,273,64,0.0386,0.0188,0.45,0.0036
2024-04-19:09,241,57,0.0252,0.0199,0.44,0.0032
2024-04-19:08,217,53,0.0095,0.0270,0.59,0.0028
2024-04-19:07,231,56,0.0133,0.0163,0.45,0.0027
2024-04-19:06,258,57,0.0191,0.0077,0.35,0.0025
2024-04-19:05,264,61,0.0243,0.0064,0.31,0.0026
2024-04-19:04,267,59,0.0271,0.0048,0.30,0.0026
2024-04-19:03,277,62,0.0250,0.0070,0.30,0.0026
2024-04-19:02,287,71,0.0242,0.0080,0.30,0.0026
2024-04-19:01,283,82,0.0292,0.0062,0.31,0.0026
2024-04-18:24,277,63,0.0323,0.0067,0.32,0.0026
2024-04-18:23,289,67,0.0331,0.0059,0.30,0.0026
2024-04-18:22,311,68,0.0320,0.0074,0.32,0.0025
2024-04-18:21,315,66,0.0353,0.0077,0.32,0.0026
2024-04-18:20,350,76,0.0389,0.0069,0.31,0.0027
2024-04-18:19,366,83,0.0432,0.0061,0.31,0.0027
2024-04-18:18,356,77,0.0478,0.0082,0.32,0.0030
2024-04-18:17,363,79,0.0572,0.0073,0.33,0.0033
2024-04-18:16,333,76,0.0562,0.0089,0.34,0.0035
2024-04-18:15,291,73,0.0595,0.0110,0.36,0.0038
2024-04-18:14,264,66,0.0686,0.0119,0.38,0.0041
2024-04-18:13,259,69,0.0703,0.0152,0.41,0.0057
2024-04-18:12,259,63,0.0531,0.0236,0.41,0.0058
2024-04-18:11,247,59,0.0447,0.0217,0.42,0.0049
2024-04-18:10,229,60,0.0353,0.0187,0.44,0.0038
2024-04-18:09,210,59,0.0199,0.0209,0.49,0.0030
2024-04-18:08,195,50,0.0109,0.0220,0.53,0.0026
2024-04-18:07,211,52,0.0159,0.0165,0.42,0.0025
2024-04-18:06,211,48,0.0244,0.0091,0.37,0.0026
2024-04-18:05,221,51,0.0288,0.0065,0.36,0.0025
2024-04-18:04,225,54,0.0325,0.0050,0.34,0.0025
