지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%)
284,거창,2024-02-16 13:00,6.6,,1,20,43
284,거창,2024-02-16 14:00,7.3,,1.3,50,38
284,거창,2024-02-16 15:00,8.6,,1.3,160,37
284,거창,2024-02-16 16:00,9.5,,.9,180,34
284,거창,2024-02-16 17:00,8.8,,1.5,110,36
284,거창,2024-02-16 18:00,6.6,,2.1,140,44
284,거창,2024-02-16 19:00,3,,2.2,250,63
284,거창,2024-02-16 20:00,2.2,,.1,0,66
284,거창,2024-02-16 21:00,1.4,,1,270,71
284,거창,2024-02-16 22:00,-.3,,.6,290,82
284,거창,2024-02-16 23:00,-1.1,,.7,290,84
284,거창,2024-02-17 00:00,-1.5,,0,0,86
284,거창,2024-02-17 01:00,-3,,.1,0,91
284,거창,2024-02-17 02:00,-3.3,,.8,290,92
284,거창,2024-02-17 03:00,-4.2,,0,0,94
284,거창,2024-02-17 04:00,-4.3,,.4,0,94
284,거창,2024-02-17 05:00,-5.3,,0,0,95
284,거창,2024-02-17 06:00,-4.9,,.4,0,96
284,거창,2024-02-17 07:00,-5.4,,.1,0,98
284,거창,2024-02-17 08:00,-4.5,,.2,0,96
284,거창,2024-02-17 09:00,-2.3,,.2,0,85
284,거창,2024-02-17 10:00,.5,,.6,50,78
284,거창,2024-02-17 11:00,4.5,,.6,70,61
284,거창,2024-02-17 12:00,8.1,,.4,0,50
284,거창,2024-02-17 13:00,10.8,,.9,50,44
284,거창,2024-02-17 14:00,13,,.9,70,36
284,거창,2024-02-17 15:00,14.4,,1.7,70,28
284,거창,2024-02-17 16:00,14.5,,2.2,140,30
284,거창,2024-02-17 17:00,13.5,,2.7,140,32
284,거창,2024-02-17 18:00,9.1,,.7,230,48
284,거창,2024-02-17 19:00,6.8,,.6,200,58
284,거창,2024-02-17 20:00,5.2,,1.5,250,66
284,거창,2024-02-17 21:00,4.2,,1.6,290,74
284,거창,2024-02-17 22:00,2.4,,.5,340,81
284,거창,2024-02-17 23:00,1.5,,.1,0,89
284,거창,2024-02-18 00:00,.4,,.6,290,87
284,거창,2024-02-18 01:00,-.5,,.6,290,91
284,거창,2024-02-18 02:00,-2.1,,0,0,95
284,거창,2024-02-18 03:00,-2.5,,.1,0,97
284,거창,2024-02-18 04:00,-2.5,,.2,0,98
284,거창,2024-02-18 05:00,-3.7,,.1,0,98
284,거창,2024-02-18 06:00,-3.9,,.1,0,98
284,거창,2024-02-18 07:00,-3.8,,0,0,99
284,거창,2024-02-18 08:00,-2.5,,0,0,98
284,거창,2024-02-18 09:00,-1.2,,0,0,94
284,거창,2024-02-18 10:00,1.5,,0,0,81
284,거창,2024-02-18 11:00,4.7,,.2,0,70
284,거창,2024-02-18 12:00,7.8,,.5,20,62
284,거창,2024-02-18 13:00,10.7,,.8,20,57
284,거창,2024-02-18 14:00,11.3,,.1,0,58
284,거창,2024-02-18 15:00,11.2,,.1,0,60
284,거창,2024-02-18 16:00,11,,0,0,68
284,거창,2024-02-18 17:00,9.5,,.2,0,97
284,거창,2024-02-18 18:00,9.2,.7,.5,140,99
284,거창,2024-02-18 19:00,8.9,,.1,0,99
284,거창,2024-02-18 20:00,8.5,,1,340,99
284,거창,2024-02-18 21:00,8,6,.2,0,99
284,거창,2024-02-18 22:00,8.1,,.5,360,99
284,거창,2024-02-18 23:00,8.5,,.6,270,99
284,거창,2024-02-19 00:00,8.5,15.7,1,320,99
284,거창,2024-02-19 01:00,8.7,,.5,270,99
284,거창,2024-02-19 02:00,9.3,,.9,270,99
284,거창,2024-02-19 03:00,9.2,13.9,.2,0,99
284,거창,2024-02-19 04:00,9.4,,.3,0,99
284,거창,2024-02-19 05:00,9.3,,.7,320,99
284,거창,2024-02-19 06:00,9.3,3.6,.2,0,99
284,거창,2024-02-19 07:00,9.4,,.4,0,99
284,거창,2024-02-19 08:00,9.3,,.6,20,99
284,거창,2024-02-19 09:00,9.9,1.8,.5,140,99
284,거창,2024-02-19 10:00,11,,.6,20,99
284,거창,2024-02-19 11:00,12.2,,.3,0,99
284,거창,2024-02-19 12:00,13.1,.2,.7,320,99
284,거창,2024-02-19 13:00,15.9,,.9,90,89
284,거창,2024-02-19 14:00,17.2,,4,270,79
284,거창,2024-02-19 15:00,16.6,,3.7,270,81
284,거창,2024-02-19 16:00,16,,3.3,250,82
284,거창,2024-02-19 17:00,15.1,,3.5,250,86
284,거창,2024-02-19 18:00,14.6,,4.3,250,87
284,거창,2024-02-19 19:00,14.1,,.7,270,74
284,거창,2024-02-19 20:00,12.5,,2.2,160,79
284,거창,2024-02-19 21:00,11.2,0,2.1,180,83
284,거창,2024-02-19 22:00,10.3,,1.8,230,86
284,거창,2024-02-19 23:00,9,,1.1,270,95
284,거창,2024-02-20 00:00,8.3,,.2,0,97
284,거창,2024-02-20 01:00,7.3,,1.2,250,99
284,거창,2024-02-20 02:00,6.8,,.7,90,99
284,거창,2024-02-20 03:00,7.4,,.2,0,99
284,거창,2024-02-20 04:00,7.5,,.1,0,99
284,거창,2024-02-20 05:00,7.6,,.1,0,98
284,거창,2024-02-20 06:00,7.4,0,.4,0,99
284,거창,2024-02-20 07:00,7.4,,.2,0,99
284,거창,2024-02-20 08:00,7.9,,1.5,340,91
284,거창,2024-02-20 09:00,7.3,0,1.9,360,97
284,거창,2024-02-20 10:00,7.4,,0,0,99
284,거창,2024-02-20 11:00,7.5,,.4,0,95
284,거창,2024-02-20 12:00,7.2,1.2,.7,90,92
284,거창,2024-02-20 13:00,7,,1.2,110,90
284,거창,2024-02-20 14:00,6.6,,2,90,86
284,거창,2024-02-20 15:00,6,.2,1.1,110,92
284,거창,2024-02-20 16:00,5.4,,.3,0,97
284,거창,2024-02-20 17:00,5.2,,.4,0,96
284,거창,2024-02-20 18:00,5,3.2,0,0,97
284,거창,2024-02-20 19:00,4.7,,.1,0,99
284,거창,2024-02-20 20:00,4.5,,.3,0,99
284,거창,2024-02-20 21:00,4.5,5.6,0,0,98
284,거창,2024-02-20 22:00,4.3,,0,0,99
284,거창,2024-02-20 23:00,4.3,,.8,290,99
284,거창,2024-02-21 00:00,4.2,.7,.1,0,99
284,거창,2024-02-21 01:00,4.3,,.3,0,99
284,거창,2024-02-21 02:00,4.2,,.4,0,99
284,거창,2024-02-21 03:00,4.2,1.1,.1,0,99
284,거창,2024-02-21 04:00,4.1,,.9,360,99
284,거창,2024-02-21 05:00,4.1,,.8,340,99
284,거창,2024-02-21 06:00,4.1,2.8,.1,0,99
284,거창,2024-02-21 07:00,4,,.4,0,99
284,거창,2024-02-21 08:00,3.9,,.2,0,96
284,거창,2024-02-21 09:00,4,4.3,.2,0,98
284,거창,2024-02-21 10:00,4.2,,.9,20,96
284,거창,2024-02-21 11:00,4.1,,.5,50,98
284,거창,2024-02-21 12:00,4.1,.4,.5,50,94
284,거창,2024-02-21 13:00,4.3,,.7,50,97
284,거창,2024-02-21 14:00,4.1,,.5,20,98
284,거창,2024-02-21 15:00,4.3,1.1,.3,0,98
284,거창,2024-02-21 16:00,4.2,,.9,50,99
284,거창,2024-02-21 17:00,3.9,,.5,340,99
284,거창,2024-02-21 18:00,3.7,2.1,1.3,360,99
284,거창,2024-02-21 19:00,3.4,,1.5,360,99
284,거창,2024-02-21 20:00,3,,1.6,340,99
284,거창,2024-02-21 21:00,2.6,3.8,1.3,360,99
284,거창,2024-02-21 22:00,2.4,,1.2,20,99
284,거창,2024-02-21 23:00,2.2,,1.6,360,99
284,거창,2024-02-22 00:00,1.7,4.2,1.3,360,99
284,거창,2024-02-22 01:00,1.5,,1.1,20,99
284,거창,2024-02-22 02:00,1.3,,1.3,360,99
284,거창,2024-02-22 03:00,.9,3.2,.4,0,99
284,거창,2024-02-22 04:00,.9,,.7,340,99
284,거창,2024-02-22 05:00,1,,.7,20,99
284,거창,2024-02-22 06:00,1.1,1.4,.2,0,99
284,거창,2024-02-22 07:00,.9,,.2,0,99
284,거창,2024-02-22 08:00,1,,.2,0,99
284,거창,2024-02-22 09:00,1,.4,.7,20,98
284,거창,2024-02-22 10:00,1.1,,1.6,340,98
284,거창,2024-02-22 11:00,1.4,,.8,360,95
284,거창,2024-02-22 12:00,1.5,0,1.9,360,94
284,거창,2024-02-22 13:00,1.9,,1.4,340,92
284,거창,2024-02-22 14:00,1.8,,2.1,360,93
284,거창,2024-02-22 15:00,2.4,0,1,360,86
284,거창,2024-02-22 16:00,2.3,,1.2,360,86
284,거창,2024-02-22 17:00,1.4,,1.6,360,94
284,거창,2024-02-22 18:00,1.4,0,1,360,95
284,거창,2024-02-22 19:00,.6,,.1,0,99
284,거창,2024-02-22 20:00,.4,,0,0,99
284,거창,2024-02-22 21:00,.5,1.5,0,0,99
284,거창,2024-02-22 22:00,.8,,.3,0,99
284,거창,2024-02-22 23:00,.5,,.1,0,99
284,거창,2024-02-23 00:00,.6,.1,0,0,99
284,거창,2024-02-23 01:00,.4,,1.1,20,99
284,거창,2024-02-23 02:00,.2,,.4,0,99
284,거창,2024-02-23 03:00,-.1,.2,1,50,99
284,거창,2024-02-23 04:00,0,,.3,0,99
284,거창,2024-02-23 05:00,0,,1.5,360,96
284,거창,2024-02-23 06:00,-.3,0,.5,360,99
284,거창,2024-02-23 07:00,-.4,,1.3,360,99
284,거창,2024-02-23 08:00,-.3,,1.7,360,97
284,거창,2024-02-23 09:00,0,.2,1.3,360,95
284,거창,2024-02-23 10:00,.8,,.5,360,93
284,거창,2024-02-23 11:00,1.2,,2,360,88
284,거창,2024-02-23 12:00,2,,1.8,360,86
284,거창,2024-02-23 13:00,2.7,,1.9,20,80
284,거창,2024-02-23 14:00,3.2,,1.8,360,78
284,거창,2024-02-23 15:00,3.3,,2.6,360,73
284,거창,2024-02-23 16:00,3,,2.4,360,75
284,거창,2024-02-23 17:00,2.6,,2.1,20,79
284,거창,2024-02-23 18:00,2.5,,1.6,50,75
284,거창,2024-02-23 19:00,2,,2,70,74
284,거창,2024-02-23 20:00,1.8,,1.3,90,73
284,거창,2024-02-23 21:00,1.8,,1.1,110,71
284,거창,2024-02-23 22:00,1.5,,.6,50,74
284,거창,2024-02-23 23:00,1.4,,1.7,70,71
284,거창,2024-02-24 00:00,1.1,,1.9,70,71
284,거창,2024-02-24 01:00,1.2,,3.1,90,68
284,거창,2024-02-24 02:00,1,,2.4,110,65
284,거창,2024-02-24 03:00,.8,,1.9,70,68
284,거창,2024-02-24 04:00,.7,,2,50,68
