瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),浅氢(16规困),嚼档(%)
192,柳林,2024-03-02 12:00,2.3,,1.2,250,30
192,柳林,2024-03-02 13:00,4.6,,1.4,230,29
192,柳林,2024-03-02 14:00,4.7,,1.8,200,29
192,柳林,2024-03-02 15:00,5,,2.8,110,29
192,柳林,2024-03-02 16:00,5.1,,2.3,140,33
192,柳林,2024-03-02 17:00,5.1,,1.7,160,36
192,柳林,2024-03-02 18:00,3.7,,1.4,140,41
192,柳林,2024-03-02 19:00,2.5,,.6,70,49
192,柳林,2024-03-02 20:00,3,,2,200,47
192,柳林,2024-03-02 21:00,2.7,,1.7,250,44
192,柳林,2024-03-02 22:00,1.7,,1.6,180,49
192,柳林,2024-03-02 23:00,.8,,.6,270,56
192,柳林,2024-03-03 00:00,2.4,,1.9,250,50
192,柳林,2024-03-03 01:00,2,,1.9,250,53
192,柳林,2024-03-03 02:00,1.5,,1.7,230,57
192,柳林,2024-03-03 03:00,1.2,,2.4,200,60
192,柳林,2024-03-03 04:00,1.4,,.6,160,63
192,柳林,2024-03-03 05:00,2.3,,1.6,200,63
192,柳林,2024-03-03 06:00,3,,1.8,230,62
192,柳林,2024-03-03 07:00,3.2,,3,200,64
192,柳林,2024-03-03 08:00,3.2,,.5,110,67
192,柳林,2024-03-03 09:00,5.3,,1.4,180,62
192,柳林,2024-03-03 10:00,7.7,,1.5,180,57
192,柳林,2024-03-03 11:00,8.9,,2.5,250,52
192,柳林,2024-03-03 12:00,10.1,,3.2,250,45
192,柳林,2024-03-03 13:00,10.6,,4.1,250,41
192,柳林,2024-03-03 14:00,10.9,,2.4,250,41
192,柳林,2024-03-03 15:00,10.3,,3.2,250,48
192,柳林,2024-03-03 16:00,10.7,,3.3,250,46
192,柳林,2024-03-03 17:00,9.5,,2.7,270,52
192,柳林,2024-03-03 18:00,9.1,,3,250,51
192,柳林,2024-03-03 19:00,7.9,,1.5,200,54
192,柳林,2024-03-03 20:00,7.6,,1.8,110,57
192,柳林,2024-03-03 21:00,7.8,,1.6,180,55
192,柳林,2024-03-03 22:00,7.7,,2.1,250,53
192,柳林,2024-03-03 23:00,5.2,,.8,70,63
192,柳林,2024-03-04 00:00,1.7,,.1,0,77
192,柳林,2024-03-04 01:00,.1,,.3,0,84
192,柳林,2024-03-04 02:00,-.7,,0,0,88
192,柳林,2024-03-04 03:00,-1.3,,.1,0,90
192,柳林,2024-03-04 04:00,-1.7,,0,0,90
192,柳林,2024-03-04 05:00,-1.8,,0,0,91
192,柳林,2024-03-04 06:00,-1.9,,.1,0,92
192,柳林,2024-03-04 07:00,-1.9,,0,0,93
192,柳林,2024-03-04 08:00,-.5,,.1,0,92
192,柳林,2024-03-04 09:00,2.5,,.4,0,89
192,柳林,2024-03-04 10:00,5.5,,.1,0,73
192,柳林,2024-03-04 11:00,9.8,,1.5,70,54
192,柳林,2024-03-04 12:00,11.4,,1.2,70,43
192,柳林,2024-03-04 13:00,13.6,,.7,70,37
192,柳林,2024-03-04 14:00,13.6,,1.6,320,32
192,柳林,2024-03-04 15:00,12.2,,1.9,180,46
192,柳林,2024-03-04 16:00,11.7,,2.1,180,45
192,柳林,2024-03-04 17:00,11.3,,.9,180,42
192,柳林,2024-03-04 18:00,10.5,,.4,0,39
192,柳林,2024-03-04 19:00,8.8,,.3,0,53
192,柳林,2024-03-04 20:00,8.2,,0,0,61
192,柳林,2024-03-04 21:00,8,,.1,0,66
192,柳林,2024-03-04 22:00,7.9,,.5,290,64
192,柳林,2024-03-04 23:00,7,,0,0,68
192,柳林,2024-03-05 00:00,6.8,0,0,0,73
192,柳林,2024-03-05 01:00,7.3,,.7,360,74
192,柳林,2024-03-05 02:00,6.3,,.8,320,88
192,柳林,2024-03-05 03:00,5.5,1.8,1.1,340,92
192,柳林,2024-03-05 04:00,5.3,,.8,20,93
192,柳林,2024-03-05 05:00,5,,1.1,360,93
192,柳林,2024-03-05 06:00,5,2.6,1.3,360,94
192,柳林,2024-03-05 07:00,5,,1.4,360,94
192,柳林,2024-03-05 08:00,5.2,,1,360,94
192,柳林,2024-03-05 09:00,5.5,2.7,1.3,20,92
192,柳林,2024-03-05 10:00,5.9,,1.5,360,91
192,柳林,2024-03-05 11:00,6.3,,1.5,20,88
192,柳林,2024-03-05 12:00,6.6,.2,1.8,360,88
192,柳林,2024-03-05 13:00,6.6,,1.7,360,87
192,柳林,2024-03-05 14:00,6.4,,1.6,360,91
192,柳林,2024-03-05 15:00,6.9,.2,2.1,360,89
192,柳林,2024-03-05 16:00,7.3,,1.8,360,86
192,柳林,2024-03-05 17:00,7.5,,2.7,20,83
192,柳林,2024-03-05 18:00,7.5,,2.4,360,82
192,柳林,2024-03-05 19:00,7.4,,2.3,360,82
192,柳林,2024-03-05 20:00,7.4,,1.8,360,80
192,柳林,2024-03-05 21:00,7.4,,1.5,360,80
192,柳林,2024-03-05 22:00,7.4,,1.2,360,79
192,柳林,2024-03-05 23:00,7.5,,1.5,360,77
192,柳林,2024-03-06 00:00,7.5,,1.4,360,77
192,柳林,2024-03-06 01:00,7.4,,1.8,360,77
192,柳林,2024-03-06 02:00,7.4,,1.6,360,76
192,柳林,2024-03-06 03:00,7.3,,1.5,360,75
192,柳林,2024-03-06 04:00,7.4,,1.4,360,74
192,柳林,2024-03-06 05:00,7.4,,2,360,72
192,柳林,2024-03-06 06:00,7.4,,2.1,360,71
192,柳林,2024-03-06 07:00,7.1,,1.5,20,70
192,柳林,2024-03-06 08:00,7.9,,1.6,360,68
192,柳林,2024-03-06 09:00,8.8,,3,360,63
192,柳林,2024-03-06 10:00,9.7,,2.6,20,60
192,柳林,2024-03-06 11:00,11.1,,2.3,360,54
192,柳林,2024-03-06 12:00,12,,1.5,360,52
192,柳林,2024-03-06 13:00,11.6,,2.6,360,53
192,柳林,2024-03-06 14:00,12.6,,2.1,70,50
192,柳林,2024-03-06 15:00,12.3,,1.9,50,49
192,柳林,2024-03-06 16:00,12.5,,1.5,50,47
192,柳林,2024-03-06 17:00,11.3,,1.2,20,54
192,柳林,2024-03-06 18:00,10.3,,.8,90,54
192,柳林,2024-03-06 19:00,9.4,,.4,0,59
192,柳林,2024-03-06 20:00,9.1,,.4,0,62
192,柳林,2024-03-06 21:00,8.3,,.5,70,67
192,柳林,2024-03-06 22:00,8,,2,90,65
192,柳林,2024-03-06 23:00,7.1,,1.4,110,68
192,柳林,2024-03-07 00:00,6.9,,.6,70,66
192,柳林,2024-03-07 01:00,6.5,,.6,20,67
192,柳林,2024-03-07 02:00,5.9,,1.4,20,72
192,柳林,2024-03-07 03:00,5.5,,.3,0,74
192,柳林,2024-03-07 04:00,5.2,,1,360,74
192,柳林,2024-03-07 05:00,5,,.3,0,77
192,柳林,2024-03-07 06:00,4.8,,.9,360,76
192,柳林,2024-03-07 07:00,4.4,,.5,320,77
192,柳林,2024-03-07 08:00,4.9,,.5,340,76
192,柳林,2024-03-07 09:00,5.9,,.3,0,70
192,柳林,2024-03-07 10:00,6.1,,1,90,70
192,柳林,2024-03-07 11:00,8,,.7,90,66
192,柳林,2024-03-07 12:00,9.1,,1.2,360,61
192,柳林,2024-03-07 13:00,10.4,,1.3,200,54
192,柳林,2024-03-07 14:00,10.6,,1.8,230,53
192,柳林,2024-03-07 15:00,11.5,,1.1,250,50
192,柳林,2024-03-07 16:00,11.3,,2.9,270,32
192,柳林,2024-03-07 17:00,10.1,,2.7,250,39
192,柳林,2024-03-07 18:00,8.9,,2.1,340,40
192,柳林,2024-03-07 19:00,7.3,,2.8,340,36
192,柳林,2024-03-07 20:00,5.9,,2.4,340,41
192,柳林,2024-03-07 21:00,5,,1.8,340,43
192,柳林,2024-03-07 22:00,3.4,,.9,20,46
192,柳林,2024-03-07 23:00,3.1,,.6,360,39
192,柳林,2024-03-08 00:00,1.7,,.6,70,45
192,柳林,2024-03-08 01:00,-.1,,0,0,54
192,柳林,2024-03-08 02:00,-1.3,,0,0,62
192,柳林,2024-03-08 03:00,-1.5,,.5,290,69
192,柳林,2024-03-08 04:00,-1.8,,.5,250,75
192,柳林,2024-03-08 05:00,-1.3,,.7,200,72
192,柳林,2024-03-08 06:00,-1.7,,0,0,72
192,柳林,2024-03-08 07:00,-1.8,,0,0,77
192,柳林,2024-03-08 08:00,.9,,.2,0,73
192,柳林,2024-03-08 09:00,5.6,,1.8,290,42
192,柳林,2024-03-08 10:00,7.1,,3.6,340,31
192,柳林,2024-03-08 11:00,8.2,,2.6,290,30
192,柳林,2024-03-08 12:00,9,,3.4,320,26
192,柳林,2024-03-08 13:00,9.7,,3.5,320,25
192,柳林,2024-03-08 14:00,9.9,,4,340,23
192,柳林,2024-03-08 15:00,9.8,,4.4,340,26
192,柳林,2024-03-08 16:00,9.1,,3.8,320,23
192,柳林,2024-03-08 17:00,7.6,,3.7,340,25
192,柳林,2024-03-08 18:00,6.3,,2.7,340,28
192,柳林,2024-03-08 19:00,5,,3,340,31
192,柳林,2024-03-08 20:00,4.2,,3.8,340,36
192,柳林,2024-03-08 21:00,3.9,,2.5,340,37
192,柳林,2024-03-08 22:00,2.5,,.9,20,41
192,柳林,2024-03-08 23:00,2.7,,2.2,340,38
192,柳林,2024-03-09 00:00,1.7,,1.6,360,41
192,柳林,2024-03-09 01:00,1,,1.5,360,43
192,柳林,2024-03-09 02:00,.6,,1.8,20,46
192,柳林,2024-03-09 03:00,.6,,2,360,47
192,柳林,2024-03-09 04:00,-1.1,,.3,0,55
192,柳林,2024-03-09 05:00,-2.5,,.5,20,63
192,柳林,2024-03-09 06:00,-3.3,,.5,20,68
192,柳林,2024-03-09 07:00,-3.3,,.1,0,70
192,柳林,2024-03-09 08:00,-.9,,0,0,66
192,柳林,2024-03-09 09:00,2.7,,1.3,290,44
192,柳林,2024-03-09 10:00,4.8,,1.7,360,30
192,柳林,2024-03-09 11:00,6,,1.7,270,28
192,柳林,2024-03-09 12:00,7.3,,1.4,270,25
192,柳林,2024-03-09 13:00,8.9,,1.6,290,24
192,柳林,2024-03-09 14:00,9.9,,1.6,320,21
192,柳林,2024-03-09 15:00,10.6,,.6,50,20
192,柳林,2024-03-09 16:00,9.9,,1.9,140,26
192,柳林,2024-03-09 17:00,9.6,,1.7,230,26
192,柳林,2024-03-09 18:00,8.9,,.7,50,28
192,柳林,2024-03-09 19:00,6.5,,1.1,200,45
192,柳林,2024-03-09 20:00,5.4,,.7,140,50
192,柳林,2024-03-09 21:00,2.3,,.2,0,63
192,柳林,2024-03-09 22:00,.8,,0,0,69
192,柳林,2024-03-09 23:00,-.3,,.1,0,74
192,柳林,2024-03-10 00:00,-1.3,,.1,0,78
192,柳林,2024-03-10 01:00,-1.8,,.2,0,79
192,柳林,2024-03-10 02:00,-2,,.2,0,81
192,柳林,2024-03-10 03:00,-2.5,,.5,50,81
192,柳林,2024-03-10 04:00,-3.4,,0,0,84
192,柳林,2024-03-10 05:00,-3.7,,0,0,85
192,柳林,2024-03-10 06:00,-4.1,,0,0,86
192,柳林,2024-03-10 07:00,-4.6,,0,0,87
192,柳林,2024-03-10 08:00,-1.6,,0,0,81
192,柳林,2024-03-10 09:00,2.4,,.8,290,67
192,柳林,2024-03-10 10:00,5.5,,.9,230,48
192,柳林,2024-03-10 11:00,8.4,,1.5,250,34
192,柳林,2024-03-10 12:00,10.3,,1.1,320,27
192,柳林,2024-03-10 13:00,12.4,,1.2,270,29
192,柳林,2024-03-10 14:00,12.5,,1.4,250,26
192,柳林,2024-03-10 15:00,12.9,,2.2,270,28
192,柳林,2024-03-10 16:00,13,,2.1,230,27
192,柳林,2024-03-10 17:00,12.5,,2.1,180,29
192,柳林,2024-03-10 18:00,10.7,,1.5,270,39
192,柳林,2024-03-10 19:00,8.6,,1.9,140,56
192,柳林,2024-03-10 20:00,7.6,,.8,200,64
192,柳林,2024-03-10 21:00,5.1,,.2,0,74
192,柳林,2024-03-10 22:00,3.6,,.3,0,80
192,柳林,2024-03-10 23:00,2.4,,.3,0,83
192,柳林,2024-03-11 00:00,1.9,,.9,50,85
192,柳林,2024-03-11 01:00,1.5,,.3,0,86
192,柳林,2024-03-11 02:00,1,,.5,50,88
192,柳林,2024-03-11 03:00,.8,,.2,0,89
192,柳林,2024-03-11 04:00,-.4,,.1,0,91
192,柳林,2024-03-11 05:00,-1,,.2,0,91
192,柳林,2024-03-11 06:00,-1.7,,.1,0,93
192,柳林,2024-03-11 07:00,-2.1,,.4,0,93
192,柳林,2024-03-11 08:00,.3,,0,0,90
192,柳林,2024-03-11 09:00,3.2,,.9,290,79
192,柳林,2024-03-11 10:00,7.3,,.2,0,65
192,柳林,2024-03-11 11:00,11,,1.4,110,51
192,柳林,2024-03-11 12:00,12.3,,2,140,50
192,柳林,2024-03-11 13:00,12.6,,1.6,270,51
192,柳林,2024-03-11 14:00,12.4,,2.4,250,53
192,柳林,2024-03-11 15:00,12.3,,1,230,54
192,柳林,2024-03-11 16:00,12.3,,.7,200,58
192,柳林,2024-03-11 17:00,10.8,,2,270,61
192,柳林,2024-03-11 18:00,9.1,0,1.5,290,72
192,柳林,2024-03-11 19:00,7.5,,.1,0,88
192,柳林,2024-03-11 20:00,6.8,,0,0,94
192,柳林,2024-03-11 21:00,6.6,.6,0,0,95
192,柳林,2024-03-11 22:00,6.8,,.3,0,95
192,柳林,2024-03-11 23:00,6.5,,0,0,95
192,柳林,2024-03-12 00:00,5.1,0,0,0,95
192,柳林,2024-03-12 01:00,5.1,,.5,340,96
192,柳林,2024-03-12 02:00,4.5,,.5,340,97
192,柳林,2024-03-12 03:00,2.4,,.1,0,96
192,柳林,2024-03-12 04:00,1.2,,.4,0,96
192,柳林,2024-03-12 05:00,1.5,,.5,70,97
192,柳林,2024-03-12 06:00,1.7,,0,0,97
192,柳林,2024-03-12 07:00,1,,.2,0,97
192,柳林,2024-03-12 08:00,1.8,,.2,0,97
192,柳林,2024-03-12 09:00,4,,.4,0,98
192,柳林,2024-03-12 10:00,8.2,,.5,180,96
192,柳林,2024-03-12 11:00,12.3,,1.8,340,50
192,柳林,2024-03-12 12:00,12.1,,1.8,320,49
192,柳林,2024-03-12 13:00,12,,1.8,340,49
192,柳林,2024-03-12 14:00,12.8,,1.2,290,47
192,柳林,2024-03-12 15:00,11.5,0,1.2,270,60
192,柳林,2024-03-12 16:00,13.7,,1.8,360,45
192,柳林,2024-03-12 17:00,12.8,,1.5,340,46
192,柳林,2024-03-12 18:00,11.6,0,2.2,320,50
192,柳林,2024-03-12 19:00,8.6,,1.1,340,64
192,柳林,2024-03-12 20:00,8.6,,1.8,340,65
192,柳林,2024-03-12 21:00,8.1,0,.9,50,69
192,柳林,2024-03-12 22:00,6.9,,1,50,76
192,柳林,2024-03-12 23:00,5.3,,.2,0,82
192,柳林,2024-03-13 00:00,3.5,,.2,0,86
192,柳林,2024-03-13 01:00,2.4,,0,0,91
192,柳林,2024-03-13 02:00,1.7,,.1,0,93
192,柳林,2024-03-13 03:00,1,,0,0,93
192,柳林,2024-03-13 04:00,.3,,.1,0,94
192,柳林,2024-03-13 05:00,-.2,,.2,0,94
192,柳林,2024-03-13 06:00,-.5,,.2,0,95
192,柳林,2024-03-13 07:00,.2,,.2,0,95
192,柳林,2024-03-13 08:00,1.8,,0,0,95
192,柳林,2024-03-13 09:00,3.9,,.3,0,96
192,柳林,2024-03-13 10:00,7.6,,1.1,200,72
192,柳林,2024-03-13 11:00,10.5,,1.6,270,54
192,柳林,2024-03-13 12:00,12.3,,.9,340,32
192,柳林,2024-03-13 13:00,13.7,,1,20,36
192,柳林,2024-03-13 14:00,14.3,,1.5,250,34
192,柳林,2024-03-13 15:00,14.7,,1.5,160,31
192,柳林,2024-03-13 16:00,14.5,,2,160,27
192,柳林,2024-03-13 17:00,14.3,,1.2,160,29
192,柳林,2024-03-13 18:00,13,,.7,140,34
192,柳林,2024-03-13 19:00,9.4,,.3,0,50
192,柳林,2024-03-13 20:00,9.3,,1.1,290,50
192,柳林,2024-03-13 21:00,5.6,,.1,0,64
192,柳林,2024-03-13 22:00,3.9,,0,0,67
192,柳林,2024-03-13 23:00,2.7,,0,0,71
192,柳林,2024-03-14 00:00,1.7,,0,0,73
192,柳林,2024-03-14 01:00,.5,,0,0,77
192,柳林,2024-03-14 02:00,-.2,,.1,0,78
192,柳林,2024-03-14 03:00,-.7,,.1,0,79
192,柳林,2024-03-14 04:00,-.9,,.1,0,82
192,柳林,2024-03-14 05:00,-.7,,.1,0,82
192,柳林,2024-03-14 06:00,-.5,,0,0,83
192,柳林,2024-03-14 07:00,0,,0,0,84
192,柳林,2024-03-14 08:00,1.8,,0,0,78
192,柳林,2024-03-14 09:00,5.7,,.2,0,67
192,柳林,2024-03-14 10:00,8.4,,1,290,55
192,柳林,2024-03-14 11:00,12.7,,.9,230,33
192,柳林,2024-03-14 12:00,13.5,,1.4,290,28
192,柳林,2024-03-14 13:00,14.6,,1.1,320,29
192,柳林,2024-03-14 14:00,16,,1.5,70,25
192,柳林,2024-03-14 15:00,16.5,,.6,110,26
192,柳林,2024-03-14 16:00,16.7,,1.4,160,27
192,柳林,2024-03-14 17:00,15.5,,2.2,180,29
192,柳林,2024-03-14 18:00,13.6,,2,160,38
192,柳林,2024-03-14 19:00,11.8,,1.5,160,47
192,柳林,2024-03-14 20:00,8.9,,.2,0,60
192,柳林,2024-03-14 21:00,6.1,,.3,0,70
192,柳林,2024-03-14 22:00,4.9,,.1,0,75
192,柳林,2024-03-14 23:00,3.3,,.2,0,81
192,柳林,2024-03-15 00:00,1.9,,.3,0,85
192,柳林,2024-03-15 01:00,.8,,.3,0,87
192,柳林,2024-03-15 02:00,-.1,,0,0,89
192,柳林,2024-03-15 03:00,-.7,,.2,0,90
192,柳林,2024-03-15 04:00,-.9,,.3,0,91
192,柳林,2024-03-15 05:00,-1.9,,0,0,90
192,柳林,2024-03-15 06:00,-2.1,,.1,0,91
192,柳林,2024-03-15 07:00,-2.3,,0,0,92
192,柳林,2024-03-15 08:00,.5,,0,0,85
192,柳林,2024-03-15 09:00,4.8,,.6,270,75
192,柳林,2024-03-15 10:00,10.4,,.7,290,52
192,柳林,2024-03-15 11:00,13.5,,.9,270,30
192,柳林,2024-03-15 12:00,16,,1.1,290,17
192,柳林,2024-03-15 13:00,17.7,,1.8,290,17
192,柳林,2024-03-15 14:00,18.5,,1.3,180,20
192,柳林,2024-03-15 15:00,19.1,,1,110,20
192,柳林,2024-03-15 16:00,19.7,,1.7,200,19
192,柳林,2024-03-15 17:00,18.9,,2,230,22
192,柳林,2024-03-15 18:00,16.8,,2.4,200,30
192,柳林,2024-03-15 19:00,12,,.5,90,43
192,柳林,2024-03-15 20:00,9.2,,.1,0,56
192,柳林,2024-03-15 21:00,8.5,,.8,320,64
192,柳林,2024-03-15 22:00,5.8,,.3,0,72
192,柳林,2024-03-15 23:00,4.6,,.6,20,73
192,柳林,2024-03-16 00:00,4,,.7,320,72
192,柳林,2024-03-16 01:00,2.7,,.6,340,72
192,柳林,2024-03-16 02:00,1.7,,.5,70,76
192,柳林,2024-03-16 03:00,1.7,,.4,0,78
192,柳林,2024-03-16 04:00,1.2,,.4,0,77
192,柳林,2024-03-16 05:00,.5,,.4,0,79
192,柳林,2024-03-16 06:00,0,,.3,0,76
192,柳林,2024-03-16 07:00,-.3,,.2,0,77
192,柳林,2024-03-16 08:00,3.2,,.4,0,72
192,柳林,2024-03-16 09:00,8.1,,.7,270,53
192,柳林,2024-03-16 10:00,9.6,,.9,270,52
192,柳林,2024-03-16 11:00,15.4,,.6,110,28
192,柳林,2024-03-16 12:00,17.3,,1.4,270,27
192,柳林,2024-03-16 13:00,19.1,,1.9,290,26
192,柳林,2024-03-16 14:00,19.2,,2.2,180,22
192,柳林,2024-03-16 15:00,19.5,,2.1,200,22
192,柳林,2024-03-16 16:00,18,,1.8,230,24
192,柳林,2024-03-16 17:00,16.7,,1.9,180,28
192,柳林,2024-03-16 18:00,15.3,,1.3,180,35
192,柳林,2024-03-16 19:00,14,,1.1,160,40
192,柳林,2024-03-16 20:00,13.5,,1.8,180,43
192,柳林,2024-03-16 21:00,13.6,0,1.1,250,42
192,柳林,2024-03-16 22:00,13.6,,1.2,290,41
192,柳林,2024-03-16 23:00,14.3,,1.8,270,46
192,柳林,2024-03-17 00:00,13.5,,1.6,230,54
192,柳林,2024-03-17 01:00,12.5,,.4,0,59
192,柳林,2024-03-17 02:00,12.3,,.9,160,64
192,柳林,2024-03-17 03:00,11.6,,1.9,180,72
192,柳林,2024-03-17 04:00,10.3,,.2,0,79
192,柳林,2024-03-17 05:00,9.1,,.2,0,85
192,柳林,2024-03-17 06:00,7.4,,.2,0,88
192,柳林,2024-03-17 07:00,7,,.2,0,90
192,柳林,2024-03-17 08:00,9.2,,.3,0,83
192,柳林,2024-03-17 09:00,12.8,,.4,0,75
192,柳林,2024-03-17 10:00,15.9,,1.3,270,63
192,柳林,2024-03-17 11:00,18.5,,2,290,46
192,柳林,2024-03-17 12:00,19.6,,1.7,320,42
192,柳林,2024-03-17 13:00,19.9,,2.5,360,32
192,柳林,2024-03-17 14:00,21,,3.8,360,26
192,柳林,2024-03-17 15:00,19.2,,4.3,360,27
192,柳林,2024-03-17 16:00,17.7,,3.8,320,29
192,柳林,2024-03-17 17:00,16.7,,3.1,340,32
192,柳林,2024-03-17 18:00,15.8,,3,320,32
192,柳林,2024-03-17 19:00,14.5,,4.2,340,32
192,柳林,2024-03-17 20:00,13.4,,2.7,340,31
192,柳林,2024-03-17 21:00,12.3,,2.7,340,33
192,柳林,2024-03-17 22:00,11,,2.6,340,37
192,柳林,2024-03-17 23:00,9.6,,2.7,360,39
192,柳林,2024-03-18 00:00,8.3,,1.9,360,43
192,柳林,2024-03-18 01:00,7,,.9,20,46
192,柳林,2024-03-18 02:00,4.9,,.2,0,53
192,柳林,2024-03-18 03:00,3.5,,.2,0,61
192,柳林,2024-03-18 04:00,2.1,,.2,0,66
192,柳林,2024-03-18 05:00,1.1,,.1,0,72
192,柳林,2024-03-18 06:00,.2,,.1,0,74
192,柳林,2024-03-18 07:00,.3,,0,0,76
192,柳林,2024-03-18 08:00,3.5,,0,0,68
192,柳林,2024-03-18 09:00,7,,.7,200,55
192,柳林,2024-03-18 10:00,10.1,,1.6,50,36
192,柳林,2024-03-18 11:00,11.9,,1.1,50,32
192,柳林,2024-03-18 12:00,12.9,,1.6,160,28
192,柳林,2024-03-18 13:00,14.1,,.9,180,21
192,柳林,2024-03-18 14:00,15.8,,1,250,23
192,柳林,2024-03-18 15:00,15.7,,2,250,27
192,柳林,2024-03-18 16:00,14.5,,2.2,270,29
192,柳林,2024-03-18 17:00,12.9,,2.3,160,41
192,柳林,2024-03-18 18:00,10.8,,1.8,160,54
192,柳林,2024-03-18 19:00,10,,1,140,57
192,柳林,2024-03-18 20:00,9.8,,.3,0,60
192,柳林,2024-03-18 21:00,9.8,,.8,20,61
192,柳林,2024-03-18 22:00,9.6,,0,0,63
192,柳林,2024-03-18 23:00,9.2,,.6,200,63
192,柳林,2024-03-19 00:00,9.3,,.4,0,61
192,柳林,2024-03-19 01:00,8.8,,.5,290,67
192,柳林,2024-03-19 02:00,8.9,,1.1,230,62
192,柳林,2024-03-19 03:00,9,,.7,140,56
192,柳林,2024-03-19 04:00,8.8,,.9,140,51
192,柳林,2024-03-19 05:00,9,,1.4,180,48
192,柳林,2024-03-19 06:00,8.1,,1,200,44
192,柳林,2024-03-19 07:00,6.7,,1.2,50,63
192,柳林,2024-03-19 08:00,7.9,,.3,0,58
192,柳林,2024-03-19 09:00,11,,2.6,250,43
192,柳林,2024-03-19 10:00,12.9,,1.6,250,38
192,柳林,2024-03-19 11:00,14.1,,2.8,250,38
192,柳林,2024-03-19 12:00,15.2,,4.1,250,33
192,柳林,2024-03-19 13:00,15,,3.5,250,32
192,柳林,2024-03-19 14:00,15.1,,3.7,250,33
192,柳林,2024-03-19 15:00,15.1,,2.8,270,36
192,柳林,2024-03-19 16:00,13.1,,4.9,270,47
192,柳林,2024-03-19 17:00,12.6,,4.4,270,46
192,柳林,2024-03-19 18:00,12.1,,3.5,270,37
192,柳林,2024-03-19 19:00,10.6,,3.5,270,34
192,柳林,2024-03-19 20:00,9.3,,2.8,270,37
192,柳林,2024-03-19 21:00,8.1,,2.1,290,38
192,柳林,2024-03-19 22:00,6.5,,1.6,20,41
192,柳林,2024-03-19 23:00,6.1,,3.3,320,47
192,柳林,2024-03-20 00:00,6,,5.2,290,40
192,柳林,2024-03-20 01:00,5.5,,2.9,320,41
192,柳林,2024-03-20 02:00,5.3,,3.7,320,44
192,柳林,2024-03-20 03:00,5,,2.5,320,46
192,柳林,2024-03-20 04:00,5,,2.4,290,46
192,柳林,2024-03-20 05:00,5.1,,4.4,320,43
192,柳林,2024-03-20 06:00,5,,3.8,320,45
192,柳林,2024-03-20 07:00,5,,2.8,290,46
192,柳林,2024-03-20 08:00,5.9,,3.5,320,44
192,柳林,2024-03-20 09:00,7,,3,320,37
192,柳林,2024-03-20 10:00,8,,3,290,30
192,柳林,2024-03-20 11:00,9.1,,3,320,27
192,柳林,2024-03-20 12:00,10.4,,2.9,340,25
192,柳林,2024-03-20 13:00,10.1,,3.6,340,22
192,柳林,2024-03-20 14:00,10.6,,4.2,270,23
192,柳林,2024-03-20 15:00,11.1,,3.8,290,26
192,柳林,2024-03-20 16:00,10.6,,3.4,320,25
192,柳林,2024-03-20 17:00,10.2,,2.8,340,25
192,柳林,2024-03-20 18:00,8.6,,2.3,360,29
192,柳林,2024-03-20 19:00,7,,1.1,360,31
192,柳林,2024-03-20 20:00,6.1,,3.2,340,31
192,柳林,2024-03-20 21:00,5.5,,3.7,340,31
192,柳林,2024-03-20 22:00,4.9,,2.9,290,38
192,柳林,2024-03-20 23:00,4.4,,2.2,320,39
192,柳林,2024-03-21 00:00,3.7,,2.3,320,37
192,柳林,2024-03-21 01:00,2.7,,1.3,320,43
192,柳林,2024-03-21 02:00,.4,,.2,0,51
192,柳林,2024-03-21 03:00,-1,,.1,0,60
192,柳林,2024-03-21 04:00,-2.2,,0,0,66
192,柳林,2024-03-21 05:00,-2.8,,.1,0,69
192,柳林,2024-03-21 06:00,-3.1,,.2,0,71
192,柳林,2024-03-21 07:00,-3.3,,.1,0,73
192,柳林,2024-03-21 08:00,.6,,.3,0,68
192,柳林,2024-03-21 09:00,4.3,,1.2,270,45
192,柳林,2024-03-21 10:00,6.9,,2,320,28
192,柳林,2024-03-21 11:00,8.4,,1.4,290,25
192,柳林,2024-03-21 12:00,10.4,,1.8,270,22
192,柳林,2024-03-21 13:00,10.8,,1.3,180,20
192,柳林,2024-03-21 14:00,11.7,,2,250,19
192,柳林,2024-03-21 15:00,12.2,,2.1,230,23
192,柳林,2024-03-21 16:00,13.2,,1.7,230,24
192,柳林,2024-03-21 17:00,12.5,,1.7,180,25
192,柳林,2024-03-21 18:00,11.1,,1.2,160,29
192,柳林,2024-03-21 19:00,8.8,,1.1,160,46
192,柳林,2024-03-21 20:00,6.3,,.1,0,58
192,柳林,2024-03-21 21:00,4.7,,.3,0,63
192,柳林,2024-03-21 22:00,3.4,,.2,0,69
192,柳林,2024-03-21 23:00,2.5,,.1,0,72
192,柳林,2024-03-22 00:00,1.7,,.1,0,76
192,柳林,2024-03-22 01:00,1.2,,0,0,77
192,柳林,2024-03-22 02:00,.9,,0,0,79
192,柳林,2024-03-22 03:00,.8,,.3,0,80
192,柳林,2024-03-22 04:00,.1,,0,0,83
192,柳林,2024-03-22 05:00,.2,,.2,0,84
192,柳林,2024-03-22 06:00,.1,,0,0,85
192,柳林,2024-03-22 07:00,.8,,0,0,84
192,柳林,2024-03-22 08:00,2.8,,.1,0,82
192,柳林,2024-03-22 09:00,6.1,,.9,320,73
