tm,pm10,pm25,o3,no2,co,so2
2024-06-21:22,16,11,0.0471,0.0036,0.28,0.0030
2024-06-21:21,16,13,0.0501,0.0038,0.28,0.0033
2024-06-21:20,26,17,0.0551,0.0049,0.30,0.0035
2024-06-21:19,26,16,0.0612,0.0050,0.33,0.0031
2024-06-21:18,25,18,0.0619,0.0042,0.33,0.0030
2024-06-21:17,24,21,0.0648,0.0046,0.32,0.0030
2024-06-21:16,26,23,0.0661,0.0049,0.32,0.0032
2024-06-21:15,27,21,0.0658,0.0052,0.32,0.0032
2024-06-21:14,24,15,0.0629,0.0051,0.32,0.0037
2024-06-21:13,24,17,0.0599,0.0053,0.31,0.0040
2024-06-21:12,29,22,0.0606,0.0056,0.31,0.0045
2024-06-21:11,28,19,0.0617,0.0060,0.30,0.0049
2024-06-21:10,40,27,0.0526,0.0086,0.33,0.0048
2024-06-21:09,45,33,0.0404,0.0110,0.36,0.0047
2024-06-21:08,43,27,0.0281,0.0120,0.34,0.0043
2024-06-21:07,26,,0.0216,0.0070,0.35,0.0031
2024-06-21:06,31,24,0.0177,0.0075,0.32,0.0030
2024-06-21:05,28,22,0.0154,0.0084,0.33,0.0029
2024-06-21:04,32,22,0.0174,0.0085,0.34,0.0030
2024-06-21:03,29,27,0.0188,0.0095,0.34,0.0031
2024-06-21:02,32,25,0.0206,0.0101,0.34,0.0033
2024-06-21:01,34,24,0.0227,0.0106,0.33,0.0035
2024-06-20:24,27,22,0.0216,0.0115,0.32,0.0035
2024-06-20:23,29,23,0.0269,0.0118,0.32,0.0040
2024-06-20:22,27,17,0.0272,0.0131,0.31,0.0041
2024-06-20:21,24,16,0.0322,0.0162,0.31,0.0049
2024-06-20:20,29,21,0.0328,0.0188,0.31,0.0049
2024-06-20:19,26,12,0.0421,0.0143,0.30,0.0051
2024-06-20:18,19,14,0.0509,0.0084,0.24,0.0051
2024-06-20:17,23,11,0.0540,0.0067,0.23,0.0049
2024-06-20:16,21,14,0.0554,0.0058,0.23,0.0044
2024-06-20:15,19,17,0.0557,0.0049,0.22,0.0045
2024-06-20:14,15,9,0.0571,0.0042,0.21,0.0044
2024-06-20:13,23,11,0.0514,0.0082,0.25,0.0035
2024-06-20:12,45,27,0.0338,0.0196,0.37,0.0039
2024-06-20:11,45,26,0.0335,0.0182,0.40,0.0043
2024-06-20:10,50,24,0.0400,0.0101,0.45,0.0047
2024-06-20:09,43,24,0.0414,0.0071,0.40,0.0041
2024-06-20:08,32,21,0.0412,0.0055,0.33,0.0036
2024-06-20:07,29,20,0.0321,0.0051,0.37,0.0029
2024-06-20:06,19,12,0.0322,0.0047,0.24,0.0027
2024-06-20:05,15,8,0.0370,0.0046,0.23,0.0027
2024-06-20:04,18,11,0.0413,0.0045,0.23,0.0028
2024-06-20:03,15,11,0.0452,0.0046,0.23,0.0028
2024-06-20:02,16,16,0.0496,0.0046,0.26,0.0031
2024-06-20:01,20,10,0.0557,0.0044,0.25,0.0035
2024-06-19:24,18,10,0.0625,0.0041,0.22,0.0028
2024-06-19:23,25,11,0.0747,0.0036,0.21,0.0029
2024-06-19:22,24,12,0.0777,0.0034,0.21,0.0030
2024-06-19:21,23,12,0.0759,0.0037,0.22,0.0029
2024-06-19:20,27,15,0.0801,0.0051,0.29,0.0033
2024-06-19:19,33,18,0.0887,0.0059,0.35,0.0036
2024-06-19:18,28,19,0.0938,0.0045,0.33,0.0032
2024-06-19:17,28,20,0.0958,0.0044,0.33,0.0033
2024-06-19:16,37,22,0.0925,0.0050,0.36,0.0047
2024-06-19:15,35,17,0.1034,0.0065,0.36,0.0057
2024-06-19:14,35,18,0.1037,0.0065,0.33,0.0060
2024-06-19:13,34,18,0.0961,0.0082,0.31,0.0046
2024-06-19:12,31,15,0.0867,0.0062,0.30,0.0038
2024-06-19:11,36,21,0.0745,0.0099,0.34,0.0037
2024-06-19:10,43,26,0.0607,0.0131,0.39,0.0038
2024-06-19:09,55,33,0.0316,0.0167,0.61,0.0039
2024-06-19:08,40,30,0.0242,0.0120,0.62,0.0036
2024-06-19:07,29,20,0.0302,0.0066,0.51,0.0034
2024-06-19:06,28,23,0.0291,0.0062,0.61,0.0034
2024-06-19:05,28,21,0.0335,0.0058,0.54,0.0033
2024-06-19:04,23,21,0.0384,0.0055,0.44,0.0033
2024-06-19:03,27,20,0.0440,0.0052,0.40,0.0032
2024-06-19:02,25,21,0.0476,0.0060,0.40,0.0032
2024-06-19:01,34,20,0.0518,0.0055,0.40,0.0031
2024-06-18:24,26,16,0.0605,0.0054,0.41,0.0034
2024-06-18:23,27,16,0.0679,0.0054,0.42,0.0035
2024-06-18:22,29,19,0.0822,0.0054,0.42,0.0039
2024-06-18:21,34,19,0.0804,0.0055,0.40,0.0037
2024-06-18:20,31,20,0.0915,0.0056,0.38,0.0037
2024-06-18:19,33,18,0.0923,0.0055,0.40,0.0035
2024-06-18:18,30,16,0.0931,0.0061,0.35,0.0032
2024-06-18:17,27,18,0.0941,0.0052,0.32,0.0032
2024-06-18:16,26,14,0.0937,0.0063,0.31,0.0032
2024-06-18:15,31,18,0.0944,0.0063,0.31,0.0032
2024-06-18:14,30,,0.0947,0.0065,0.31,0.0033
2024-06-18:13,31,30,0.0918,0.0063,0.30,0.0033
2024-06-18:12,29,14,0.0840,0.0063,0.29,0.0034
2024-06-18:11,29,15,0.0708,0.0071,0.27,0.0034
2024-06-18:10,29,15,0.0522,0.0077,0.28,0.0033
2024-06-18:09,31,22,0.0386,0.0097,0.36,0.0034
2024-06-18:08,25,20,0.0270,0.0064,0.40,0.0034
2024-06-18:07,24,17,0.0153,0.0061,0.36,0.0030
2024-06-18:06,21,13,0.0131,0.0053,0.31,0.0029
2024-06-18:05,17,13,0.0151,0.0051,0.31,0.0028
2024-06-18:04,18,11,0.0161,0.0051,0.30,0.0027
2024-06-18:03,20,16,0.0203,0.0051,0.29,0.0029
2024-06-18:02,21,16,0.0202,0.0056,0.30,0.0029
2024-06-18:01,19,,0.0244,0.0048,0.26,0.0027
2024-06-17:24,13,,0.0293,0.0049,0.26,0.0027
2024-06-17:23,21,14,0.0369,0.0048,0.26,0.0028
2024-06-17:22,21,16,0.0333,0.0049,0.25,0.0027
2024-06-17:21,20,12,0.0320,0.0048,0.27,0.0026
2024-06-17:20,21,14,0.0338,0.0045,0.28,0.0027
2024-06-17:19,22,14,0.0371,0.0047,0.28,0.0027
2024-06-17:18,20,3,0.0442,0.0046,0.25,0.0028
2024-06-17:17,17,1,0.0487,0.0045,0.24,0.0028
2024-06-17:16,20,16,0.0503,0.0048,0.25,0.0029
2024-06-17:15,22,14,0.0639,0.0054,0.30,0.0068
2024-06-17:14,17,,0.0623,0.0055,0.20,0.0029
2024-06-17:13,31,5,0.0566,0.0066,0.21,0.0029
2024-06-17:12,22,7,0.0525,0.0072,0.23,0.0024
2024-06-17:11,,,,,,
2024-06-17:10,32,18,,,,
2024-06-17:09,32,18,0.0153,,,0.0028
2024-06-17:08,22,14,0.0164,,,0.0027
2024-06-17:07,19,12,0.0181,,,0.0027
2024-06-17:06,19,5,0.0166,,,0.0028
2024-06-17:05,20,16,0.0147,,,0.0030
2024-06-17:04,18,11,0.0205,,,0.0028
2024-06-17:03,10,,0.0233,,,0.0028
2024-06-17:02,16,10,0.0284,,,0.0026
2024-06-17:01,12,,0.0260,,,0.0026
2024-06-16:24,16,11,0.0334,,,0.0025
2024-06-16:23,18,9,0.0361,,,0.0026
2024-06-16:22,20,12,0.0376,,,0.0026
2024-06-16:21,21,13,0.0398,,,0.0027
2024-06-16:20,14,7,0.0485,,,0.0029
2024-06-16:19,19,15,0.0577,,,0.0031
2024-06-16:18,19,15,0.0588,,,0.0030
2024-06-16:17,18,11,0.0582,,,0.0027
2024-06-16:16,14,8,0.0572,,,0.0026
2024-06-16:15,14,10,0.0576,,0.24,0.0026
2024-06-16:14,17,11,0.0574,,0.24,0.0025
2024-06-16:13,14,12,0.0554,,0.23,0.0025
2024-06-16:12,18,13,0.0482,,0.24,0.0025
2024-06-16:11,13,10,0.0427,,0.24,0.0026
2024-06-16:10,17,13,0.0380,,0.26,0.0026
2024-06-16:09,26,17,0.0334,,0.29,0.0026
2024-06-16:08,28,17,0.0290,,0.31,0.0025
2024-06-16:07,30,20,0.0276,,0.31,0.0025
2024-06-16:06,27,18,0.0315,,0.32,0.0026
2024-06-16:05,30,29,0.0312,,0.38,0.0028
2024-06-16:04,51,35,0.0289,,0.44,0.0033
2024-06-16:03,25,21,0.0262,,0.34,0.0033
