tm,pm10,pm25,o3,no2,co,so2
2024-06-17:22,39,22,0.0458,0.0228,0.32,0.0035
2024-06-17:21,34,23,0.0548,0.0215,0.30,0.0037
2024-06-17:20,30,18,0.0647,0.0193,0.30,0.0043
2024-06-17:19,34,18,0.0674,0.0193,0.28,0.0044
2024-06-17:18,40,20,0.0695,0.0188,0.27,0.0041
2024-06-17:17,48,19,0.0684,0.0210,0.27,0.0036
2024-06-17:16,49,13,0.0687,0.0161,0.26,0.0035
2024-06-17:15,42,19,0.0603,0.0246,0.29,0.0031
2024-06-17:14,28,11,0.0570,0.0169,0.26,0.0022
2024-06-17:13,23,8,0.0547,0.0123,0.23,0.0020
2024-06-17:12,36,10,0.0512,0.0138,0.23,0.0020
2024-06-17:11,31,14,,,,
2024-06-17:10,26,15,,,,
2024-06-17:09,26,15,0.0316,0.0200,0.26,0.0022
2024-06-17:08,25,11,0.0248,0.0216,0.27,0.0022
2024-06-17:07,28,14,0.0198,0.0209,0.27,0.0021
2024-06-17:06,13,,0.0188,0.0176,0.27,0.0021
2024-06-17:05,23,14,0.0237,0.0106,0.25,0.0020
2024-06-17:04,25,18,0.0279,0.0100,0.26,0.0021
2024-06-17:03,17,17,0.0287,0.0089,0.26,0.0022
2024-06-17:02,22,17,0.0351,0.0096,0.27,0.0022
2024-06-17:01,21,15,0.0349,0.0103,0.28,0.0023
2024-06-16:24,23,16,0.0427,0.0107,0.28,0.0024
2024-06-16:23,22,13,0.0475,0.0104,0.27,0.0024
2024-06-16:22,21,15,0.0542,0.0098,0.26,0.0026
2024-06-16:21,18,13,0.0554,0.0100,0.25,0.0024
2024-06-16:20,22,11,0.0548,0.0083,0.23,0.0022
2024-06-16:19,18,8,0.0546,0.0081,0.21,0.0021
2024-06-16:18,10,6,0.0565,0.0053,0.17,0.0020
2024-06-16:17,11,5,0.0591,0.0043,0.15,0.0020
2024-06-16:16,11,2,0.0598,0.0046,0.15,0.0019
2024-06-16:15,12,4,0.0608,0.0044,0.16,0.0020
2024-06-16:14,12,7,0.0608,0.0046,0.15,0.0020
2024-06-16:13,11,8,0.0591,0.0046,0.16,0.0020
2024-06-16:12,13,9,0.0584,0.0045,0.18,0.0019
2024-06-16:11,12,7,0.0565,0.0045,0.19,0.0020
2024-06-16:10,9,,0.0518,0.0044,0.20,0.0020
2024-06-16:09,21,11,0.0398,0.0052,0.21,0.0024
2024-06-16:08,34,14,0.0258,0.0075,0.25,0.0028
2024-06-16:07,21,14,0.0219,0.0077,0.26,0.0021
2024-06-16:06,21,16,0.0237,0.0059,0.26,0.0021
2024-06-16:05,27,20,0.0219,0.0057,0.26,0.0021
2024-06-16:04,31,18,0.0257,0.0057,0.26,0.0021
2024-06-16:03,27,17,0.0273,0.0063,0.27,0.0021
2024-06-16:02,14,,0.0307,0.0061,0.27,0.0022
2024-06-16:01,37,21,0.0377,0.0065,0.28,0.0024
2024-06-15:24,29,19,0.0453,0.0063,0.30,0.0022
2024-06-15:23,30,15,0.0481,0.0079,0.34,0.0024
2024-06-15:22,,,0.0590,0.0092,0.40,0.0025
2024-06-15:21,49,37,0.0691,0.0090,0.48,0.0027
2024-06-15:20,39,27,0.0769,0.0085,0.38,0.0026
2024-06-15:19,39,28,0.0793,0.0093,0.39,0.0039
2024-06-15:18,16,,0.0585,0.0073,0.24,0.0041
2024-06-15:17,46,23,0.0695,0.0093,0.25,0.0047
2024-06-15:16,44,32,0.0988,0.0102,0.29,0.0049
2024-06-15:15,33,27,0.0956,0.0097,0.29,0.0056
2024-06-15:14,37,30,0.0826,0.0085,0.27,0.0061
2024-06-15:13,23,23,0.0712,0.0080,0.26,0.0050
2024-06-15:12,19,,0.0680,0.0066,0.26,0.0041
2024-06-15:11,27,21,0.0664,0.0064,0.26,0.0038
2024-06-15:10,32,23,0.0642,0.0078,0.28,0.0037
